purchase_detail_id,purchase_id,sell_id,purchase_det_number,purchase_det_price,purchase_det_state
5372,1770,3267,3,28000,2
5373,1770,14440,3,30000,2
5374,1771,6076,1,23000,2
5375,1771,14670,1,20000,2
5376,1771,14662,3,32000,1
5377,1772,14259,1,27000,2
5378,1772,1163,1,18000,2
5379,1772,13372,1,32000,2
5380,1773,13278,1,35000,2
5381,1774,8948,1,27000,2
5382,1775,5012,1,20000,2
5383,1775,5067,3,30000,2
5384,1775,4989,2,35000,2
5385,1775,5112,2,22000,2
5386,1776,8535,3,27000,2
5387,1777,5121,2,35000,2
5388,1777,5230,3,23000,1
5389,1777,5177,2,33000,2
5390,1777,14608,3,35000,2
5391,1778,9736,3,23000,2
5392,1778,9796,3,30000,2
5393,1779,14653,3,33000,2
5394,1779,14644,1,32000,1
5395,1780,13824,1,32000,2
5396,1780,7189,3,23000,2
5397,1780,13843,1,25000,2
5398,1780,6885,1,35000,2
5399,1781,12965,3,35000,1
5400,1781,14952,1,35000,2
5401,1782,2222,2,35000,2
5402,1783,14041,2,35000,2
5403,1783,12939,3,22000,2
5404,1784,6359,1,23000,2
5405,1784,6306,3,32000,2
5406,1785,14725,1,18000,2
5407,1786,8697,1,27000,1
5408,1786,8623,2,35000,2
5409,1786,12803,2,35000,1
5410,1786,8695,1,37000,2
5411,1786,8764,1,27000,2
5412,1787,5462,2,28000,1
5413,1787,13700,3,20000,2
5414,1787,5323,2,37000,2
5415,1787,5179,2,37000,2
5416,1787,12267,1,23000,2
5417,1788,6100,1,20000,2
5418,1788,5976,1,27000,2
5419,1788,5986,2,30000,2
5420,1788,14659,1,33000,2
5421,1788,14676,1,28000,2
5422,1789,7834,3,35000,2
5423,1789,8059,2,23000,2
5424,1789,7851,3,37000,2
5425,1789,12674,2,25000,1
5426,1790,6882,3,25000,1
5427,1790,6950,1,28000,2
5428,1790,6862,3,18000,1
5429,1790,12552,1,20000,1
5430,1791,9780,3,20000,2
5431,1791,9788,1,32000,2
5432,1791,9764,3,18000,2
5433,1792,8677,3,20000,1
5434,1792,8796,2,28000,2
5435,1792,8705,3,33000,1
5436,1792,13971,2,32000,2
5437,1793,13980,2,28000,2
5438,1793,8930,3,30000,2
5439,1793,12845,3,32000,2
5440,1793,12830,3,30000,2
5441,1794,4680,3,18000,2
5442,1794,4872,3,28000,2
5443,1794,4416,1,20000,2
5444,1794,4512,3,20000,2
5445,1795,8848,2,23000,2
5446,1795,8874,3,27000,2
5447,1795,13986,1,18000,2
5448,1796,8961,1,22000,2
5449,1796,8894,3,32000,1
5450,1797,13345,1,33000,2
5451,1797,1101,2,33000,2
5452,1798,12346,3,28000,1
5453,1798,6074,1,35000,1
5454,1798,13757,2,30000,2
5455,1798,5983,2,28000,2
5456,1799,8382,2,23000,2
5457,1800,1784,2,35000,2
5458,1800,1672,3,35000,1
5459,1801,13592,3,37000,2
5460,1801,4276,2,30000,2
5461,1801,12054,2,37000,2
5462,1801,3777,1,22000,2
5463,1802,13426,1,28000,2
5464,1802,1802,2,33000,2
5465,1802,1539,3,22000,2
5466,1803,6623,1,23000,2
5467,1803,6671,3,30000,2
5468,1803,12440,1,35000,2
5469,1803,12461,1,33000,2
5470,1803,6807,3,22000,2
5471,1804,481,2,32000,2
5472,1804,532,3,37000,1
5473,1804,554,2,22000,2
5474,1804,510,1,20000,2
5475,1805,2370,2,28000,2
5476,1805,2380,3,23000,2
5477,1805,2320,2,35000,1
5478,1806,14679,1,23000,2
5479,1806,6122,2,22000,2
5480,1806,6254,3,37000,1
5481,1807,8956,1,30000,2
5482,1807,8950,3,20000,1
5483,1807,8859,2,18000,2
5484,1808,13832,2,28000,2
5485,1808,13845,2,18000,2
5486,1808,7003,2,20000,2
5487,1808,6920,3,23000,2
5488,1808,7069,3,33000,1
5489,1809,12201,3,32000,2
5490,1809,5118,2,35000,2
5491,1809,14593,3,18000,2
5492,1810,6302,1,20000,1
5493,1811,5559,2,23000,2
5494,1812,11788,3,30000,2
5495,1812,3056,1,27000,1
5496,1812,2541,1,28000,2
5497,1812,13500,1,27000,2
5498,1813,9770,2,28000,2
5499,1813,9782,2,18000,2
5500,1813,9773,3,23000,2
5501,1813,12992,1,37000,2
5502,1813,14963,3,28000,2
5503,1814,627,2,23000,2
5504,1814,11458,2,27000,2
5505,1815,9775,3,30000,1
5506,1815,14965,2,32000,2
5507,1815,9753,1,37000,2
5508,1815,9763,3,35000,2
5509,1815,9777,2,22000,2
5510,1816,2145,1,23000,2
5511,1816,2125,2,27000,1
5512,1817,2357,2,27000,2
5513,1817,2282,1,37000,2
5514,1817,2270,1,23000,2
5515,1818,14004,1,33000,2
5516,1818,9196,2,37000,2
5517,1818,9232,1,37000,2
5518,1818,9277,3,32000,2
5519,1818,9164,1,22000,1
5520,1819,4892,1,25000,2
5521,1819,4942,1,18000,2
5522,1819,14590,2,35000,2
5523,1819,4978,2,22000,2
5524,1820,1708,2,27000,1
5525,1820,1885,2,28000,2
5526,1820,1656,3,18000,2
5527,1820,13387,1,23000,2
5528,1821,9042,3,30000,2
5529,1821,9283,2,37000,2
5530,1821,9177,1,37000,2
5531,1822,10446,1,18000,2
5532,1822,10222,1,27000,2
5533,1822,14124,2,27000,2
5534,1822,13133,1,20000,2
5535,1823,11731,1,23000,1
5536,1823,14357,1,23000,2
5537,1823,2132,2,28000,2
5538,1824,9764,1,18000,2
5539,1824,9791,3,32000,2
5540,1824,9782,3,18000,1
5541,1824,9797,3,35000,2
5542,1824,9739,2,25000,1
5543,1825,11852,1,23000,2
5544,1825,3025,2,22000,2
5545,1826,1689,1,33000,2
5546,1826,1933,3,30000,2
5547,1826,1841,1,33000,1
5548,1826,1796,2,18000,2
5549,1826,1764,2,22000,2
5550,1827,3724,3,35000,2
5551,1827,4084,2,20000,2
5552,1827,3874,2,18000,2
5553,1828,4978,1,22000,2
5554,1828,5088,3,35000,1
5555,1828,14595,2,37000,2
5556,1829,7129,2,33000,1
5557,1829,6888,2,35000,2
5558,1829,13828,3,30000,2
5559,1829,6925,2,22000,2
5560,1829,12559,2,22000,2
5561,1830,5568,2,25000,2
5562,1830,5744,3,25000,2
5563,1830,5509,2,23000,2
5564,1830,5578,2,25000,2
5565,1830,5837,2,18000,1
5566,1831,12131,2,35000,2
5567,1831,4291,1,25000,2
5568,1832,937,3,27000,2
5569,1832,14257,2,22000,1
5570,1832,1192,3,35000,2
5571,1832,1256,3,18000,2
5572,1832,971,1,32000,2
5573,1833,8375,1,28000,2
5574,1833,8479,1,30000,2
5575,1833,8509,1,22000,2
5576,1834,12259,1,35000,2
5577,1835,3373,1,20000,2
5578,1835,3172,3,30000,2
5579,1835,3275,3,37000,2
5580,1836,9788,2,32000,2
5581,1836,9783,2,25000,2
5582,1837,8970,1,28000,1
5583,1838,5389,3,18000,2
5584,1839,7161,1,18000,1
5585,1840,5799,2,25000,1
5586,1840,5584,2,32000,2
5587,1841,2331,3,37000,2
5588,1841,2269,1,18000,2
5589,1841,2356,2,18000,2
5590,1842,11498,1,35000,2
5591,1842,814,2,30000,2
5592,1842,11472,2,20000,2
5593,1843,8784,2,37000,2
5594,1843,8730,1,37000,2
5595,1843,12787,3,22000,2
5596,1843,12789,2,33000,2
5597,1843,8649,1,23000,2
5598,1844,8640,3,23000,2
5599,1844,8645,2,27000,2
5600,1844,8807,1,35000,2
5601,1845,10184,3,30000,2
5602,1845,14983,2,27000,1
5603,1845,10174,2,18000,2
5604,1845,10169,1,27000,2
5605,1845,10143,3,20000,2
5606,1846,8693,1,25000,2
5607,1846,8652,3,30000,1
5608,1847,5226,1,30000,2
5609,1847,12231,2,30000,1
5610,1847,12274,3,30000,2
5611,1848,5767,2,30000,2
5612,1849,11035,3,37000,2
5613,1849,11232,3,30000,2
5614,1849,11115,1,18000,2
5615,1849,11182,3,23000,2
5616,1850,9771,1,27000,2
5617,1850,12984,1,33000,2
5618,1850,9780,3,20000,2
5619,1851,6709,1,20000,1
5620,1851,6760,2,23000,1
5621,1851,6734,3,25000,2
5622,1851,6719,1,37000,2
5623,1852,3668,2,25000,1
5624,1852,3481,1,27000,2
5625,1853,14347,2,18000,2
5626,1853,2094,1,18000,2
5627,1854,9403,2,37000,2
5628,1854,9477,1,35000,1
5629,1855,1178,3,32000,2
5630,1855,1070,3,25000,1
5631,1855,1143,2,30000,2
5632,1855,1055,3,22000,2
5633,1856,5560,2,37000,1
5634,1856,5753,2,25000,1
5635,1856,12292,1,22000,1
5636,1856,5708,2,35000,2
5637,1857,8824,3,25000,2
5638,1857,8882,2,20000,1
5639,1857,8897,1,33000,2
5640,1858,2773,1,35000,2
5641,1858,2521,1,23000,1
5642,1859,11341,2,25000,2
5643,1859,11101,3,32000,2
5644,1859,11270,2,25000,1
5645,1860,6133,2,30000,2
5646,1860,6157,1,18000,2
5647,1860,6248,3,32000,2
5648,1860,6408,1,30000,2
5649,1861,1581,2,23000,2
5650,1861,14331,3,27000,2
5651,1862,9047,1,35000,2
5652,1863,3940,3,33000,2
5653,1863,3721,3,22000,2
5654,1863,4132,2,20000,2
5655,1864,14884,1,23000,1
5656,1864,8751,1,22000,2
5657,1864,8706,3,20000,2
5658,1864,8614,2,30000,2
5659,1865,3189,1,28000,2
5660,1865,3301,3,35000,2
5661,1865,3318,2,23000,2
5662,1865,3117,1,27000,2
5663,1865,3121,2,22000,1
5664,1866,11512,2,30000,1
5665,1866,1105,3,35000,1
5666,1866,1141,2,30000,2
5667,1866,1237,1,37000,2
5668,1866,14286,3,23000,2
5669,1867,1282,2,28000,2
5670,1867,930,3,32000,2
5671,1867,1394,2,22000,2
5672,1868,3562,2,23000,1
5673,1868,3523,1,22000,1
5674,1869,1863,2,33000,1
5675,1869,11623,2,27000,1
5676,1869,11658,1,23000,2
5677,1870,4927,3,25000,2
5678,1871,6242,3,20000,1
5679,1872,5099,2,23000,2
5680,1873,6648,2,33000,2
5681,1873,6745,2,32000,2
5682,1874,968,3,28000,2
5683,1874,1148,1,27000,2
5684,1874,1366,1,22000,2
5685,1874,11560,1,27000,1
5686,1875,9217,3,27000,2
5687,1875,12875,2,22000,1
5688,1875,9151,3,27000,2
5689,1875,9235,3,28000,2
5690,1876,6050,2,30000,2
5691,1876,12361,3,28000,2
5692,1876,6045,2,28000,2
5693,1876,12347,2,25000,2
5694,1877,822,3,22000,2
5695,1877,11527,1,33000,2
5696,1878,6789,3,25000,2
5697,1878,14730,2,30000,2
5698,1878,12478,2,25000,2
5699,1878,6646,2,28000,2
5700,1878,6658,3,22000,1
5701,1879,2454,2,20000,1
5702,1879,2395,1,18000,2
5703,1879,2424,2,32000,2
5704,1879,2338,1,28000,2
5705,1880,8652,1,30000,1
5706,1880,8692,1,37000,2
5707,1880,12807,3,28000,2
5708,1880,8700,1,27000,2
5709,1881,7872,1,37000,2
5710,1881,7811,1,20000,2
5711,1881,7690,1,25000,2
5712,1881,7616,1,28000,2
5713,1881,7718,1,23000,1
5714,1882,9241,2,27000,2
5715,1883,2087,3,30000,2
5716,1883,2201,3,35000,2
5717,1883,13445,3,23000,2
5718,1883,2089,1,18000,2
5719,1883,2255,1,23000,2
5720,1884,7005,2,30000,2
5721,1885,387,1,37000,2
5722,1885,420,3,30000,2
5723,1885,415,2,32000,2
5724,1885,251,2,32000,2
5725,1885,11441,2,18000,2
5726,1886,1192,1,35000,2
5727,1887,7038,1,22000,2
5728,1887,7044,1,33000,1
5729,1887,7160,2,28000,2
5730,1888,12781,1,28000,1
5731,1888,8246,2,22000,2
5732,1888,12751,1,23000,2
5733,1889,5047,1,37000,1
5734,1889,12193,3,28000,2
5735,1890,3894,1,32000,2
5736,1890,4249,1,25000,2
5737,1890,3729,3,23000,2
5738,1890,14525,2,32000,2
5739,1890,4009,1,28000,1
5740,1891,10687,1,28000,2
5741,1891,10229,1,22000,1
5742,1892,644,1,32000,2
5743,1892,781,2,30000,2
5744,1892,11468,1,22000,2
5745,1893,8361,2,23000,1
5746,1894,8998,3,25000,2
5747,1895,2219,3,23000,2
5748,1895,2169,3,27000,2
5749,1895,13444,3,35000,2
5750,1895,11713,3,27000,2
5751,1896,15049,2,33000,2
5752,1896,14152,1,37000,2
5753,1896,11360,1,30000,2
5754,1896,11257,2,28000,2
5755,1896,14150,2,23000,2
5756,1897,13603,3,22000,2
5757,1897,4201,1,27000,2
5758,1897,4282,2,23000,2
5759,1898,5746,3,32000,1
5760,1898,5576,2,23000,2
5761,1898,5815,3,32000,2
5762,1899,11855,2,33000,2
5763,1899,11817,2,30000,1
5764,1899,2954,2,25000,2
5765,1899,2855,3,22000,2
5766,1900,13785,1,32000,1
5767,1900,6482,2,25000,2
5768,1901,5679,2,27000,2
5769,1902,6229,3,20000,1
5770,1902,12408,2,32000,2
5771,1902,6444,2,30000,1
5772,1903,9913,2,25000,2
5773,1903,14089,1,27000,1
5774,1904,6047,2,37000,2
5775,1904,5967,2,28000,2
5776,1905,14988,1,37000,2
5777,1906,1793,1,22000,2
5778,1906,1814,1,18000,2
5779,1906,1445,1,25000,2
5780,1906,14322,1,18000,1
5781,1907,4934,2,33000,2
5782,1907,5075,1,22000,2
5783,1907,14583,1,23000,2
5784,1907,4948,1,37000,2
5785,1908,3445,2,25000,2
5786,1908,13545,2,25000,2
5787,1908,3286,1,25000,1
5788,1908,3371,2,25000,1
5789,1909,1302,1,33000,1
5790,1909,1103,2,37000,2
5791,1909,918,1,20000,1
5792,1909,1146,3,23000,2
5793,1909,940,2,30000,2
5794,1910,1410,2,30000,1
5795,1910,1394,1,22000,2
5796,1911,10420,2,35000,2
5797,1911,10589,3,20000,2
5798,1911,10454,1,32000,2
5799,1911,10290,3,37000,2
5800,1912,14966,2,32000,2
5801,1912,9737,3,23000,2
5802,1912,9764,3,18000,2
5803,1913,10353,1,37000,2
5804,1913,10235,2,33000,2
5805,1913,14131,2,23000,1
5806,1913,10223,1,30000,2
5807,1913,10204,2,35000,2
5808,1914,10423,3,25000,2
5809,1914,10665,3,18000,2
5810,1915,2320,3,35000,2
5811,1915,2309,1,25000,2
5812,1915,13462,1,37000,2
5813,1915,2314,3,27000,1
5814,1916,600,1,27000,1
5815,1916,14229,3,35000,2
5816,1916,597,2,33000,1
5817,1916,644,3,32000,2
5818,1917,9847,2,33000,2
5819,1917,13041,2,20000,2
5820,1917,10103,1,35000,2
5821,1917,9853,2,35000,2
5822,1917,9930,2,27000,2
5823,1918,3651,3,33000,2
5824,1918,3612,3,18000,1
5825,1918,3492,1,18000,2
5826,1918,3582,3,33000,1
5827,1919,548,2,25000,2
5828,1919,510,1,20000,2
5829,1920,5174,3,18000,1
5830,1920,5291,3,23000,1
5831,1920,14631,1,22000,2
5832,1920,5321,1,37000,2
5833,1920,5270,2,30000,2
5834,1921,9736,2,23000,2
5835,1921,14963,3,28000,1
5836,1922,8865,3,22000,2
5837,1922,8917,1,20000,2
5838,1923,5738,2,18000,2
5839,1923,12293,1,27000,2
5840,1923,5741,1,30000,2
5841,1924,3601,2,27000,2
5842,1924,11950,1,25000,2
5843,1925,14691,3,18000,2
5844,1925,12399,1,25000,2
5845,1925,6298,3,27000,2
5846,1925,6175,3,35000,2
5847,1926,14242,2,35000,2
5848,1926,632,2,23000,2
5849,1926,748,1,23000,2
5850,1926,11503,2,32000,2
5851,1927,13974,2,30000,2
5852,1927,8638,1,28000,2
5853,1928,2985,3,27000,2
5854,1928,11857,3,37000,2
5855,1928,2812,3,23000,2
5856,1928,2783,2,37000,2
5857,1928,13492,2,33000,1
5858,1929,11937,1,28000,2
5859,1929,3555,1,18000,2
5860,1929,3589,2,25000,2
5861,1929,3685,3,25000,2
5862,1930,7647,2,33000,2
5863,1930,8097,3,25000,2
5864,1931,14377,2,28000,2
5865,1931,2469,2,27000,2
5866,1931,2485,3,32000,2
5867,1932,6046,1,20000,2
5868,1932,6109,3,35000,2
5869,1932,6059,2,20000,2
5870,1932,5968,3,37000,2
5871,1932,6069,1,18000,2
5872,1933,9264,2,35000,2
5873,1933,12866,1,23000,2
5874,1933,12883,3,28000,1
5875,1933,9314,1,20000,1
5876,1933,14017,3,35000,2
5877,1934,4811,3,37000,1
5878,1934,4576,2,22000,2
5879,1935,13550,3,32000,2
5880,1935,3215,3,20000,1
5881,1936,7513,3,35000,2
5882,1936,7393,2,33000,1
5883,1936,7363,1,22000,2
5884,1937,14875,3,35000,1
5885,1937,8797,1,35000,2
5886,1937,8815,1,22000,2
5887,1937,8787,3,30000,2
5888,1937,8773,3,25000,2
5889,1938,2449,3,23000,2
5890,1938,14369,2,35000,2
5891,1939,11927,3,32000,2
5892,1939,14460,1,27000,2
5893,1939,3245,3,37000,2
5894,1939,3412,1,35000,2
5895,1939,13542,1,35000,1
5896,1940,9776,1,32000,2
5897,1941,1484,2,33000,2
5898,1941,1884,3,28000,2
5899,1941,1967,2,25000,2
5900,1941,1508,2,20000,2
5901,1942,9679,1,37000,2
5902,1943,4969,2,22000,1
5903,1943,5059,2,35000,2
5904,1944,10480,3,23000,2
5905,1944,10418,1,20000,1
5906,1944,10390,2,32000,2
5907,1944,13094,3,33000,2
5908,1944,10635,3,35000,2
5909,1945,847,3,32000,2
5910,1946,14626,1,18000,2
5911,1946,14621,3,23000,2
5912,1946,5250,1,30000,2
5913,1947,9417,3,37000,2
5914,1948,8138,1,33000,1
5915,1949,4507,3,20000,2
5916,1949,4691,1,27000,2
5917,1949,12166,2,35000,2
5918,1950,2032,2,25000,2
5919,1950,2135,2,23000,2
5920,1950,14357,2,23000,1
5921,1951,755,3,25000,2
5922,1951,749,2,27000,2
5923,1952,3481,1,27000,2
5924,1952,3639,1,33000,2
5925,1952,3689,2,22000,2
5926,1953,507,3,18000,2
5927,1954,11449,3,32000,1
5928,1955,679,2,18000,2
5929,1955,13296,3,20000,2
5930,1955,652,1,25000,2
5931,1955,696,1,28000,2
5932,1956,5008,2,23000,2
5933,1957,2309,1,25000,2
5934,1957,13467,3,30000,2
5935,1957,2399,3,32000,2
5936,1958,5266,1,23000,1
5937,1958,5471,1,32000,2
5938,1958,5473,2,33000,2
5939,1958,5470,1,27000,2
5940,1959,8485,3,37000,2
5941,1959,8578,1,28000,2
5942,1959,8456,3,37000,2
5943,1959,8409,2,20000,2
5944,1959,8551,1,18000,1
5945,1960,1175,3,20000,1
5946,1960,1113,1,18000,2
5947,1960,11535,2,22000,2
5948,1961,12143,2,35000,2
5949,1962,1850,3,25000,2
5950,1963,8789,1,23000,1
5951,1963,8604,2,23000,2
5952,1964,10569,1,23000,2
5953,1964,10534,1,30000,2
5954,1965,2345,2,22000,2
5955,1965,2337,3,37000,2
5956,1965,2436,1,32000,2
5957,1965,11773,3,28000,2
5958,1965,11749,3,27000,2
5959,1966,9786,2,27000,2
5960,1966,12988,1,33000,2
5961,1966,14963,1,28000,2
5962,1966,12994,2,22000,2
5963,1966,12986,2,27000,2
5964,1967,10134,2,20000,1
5965,1967,9856,1,27000,2
5966,1967,10093,3,33000,2
5967,1967,9862,2,30000,1
5968,1968,6070,1,30000,1
5969,1968,6026,3,25000,2
5970,1968,5975,2,27000,2
5971,1969,2967,3,35000,2
5972,1969,2633,2,33000,1
5973,1970,13092,1,25000,2
5974,1970,14100,1,32000,2
5975,1970,10523,3,22000,1
5976,1971,13524,3,23000,1
5977,1972,5018,3,23000,2
5978,1972,5034,1,28000,2
5979,1973,7149,3,25000,2
5980,1974,13801,3,32000,2
5981,1974,6702,3,37000,2
5982,1974,6656,1,30000,2
5983,1974,6687,3,27000,2
5984,1974,14713,3,25000,2
5985,1975,13385,1,23000,1
5986,1975,1637,1,28000,2
5987,1976,6267,3,20000,2
5988,1976,13772,1,20000,2
5989,1976,6474,3,22000,1
5990,1976,6458,2,28000,2
5991,1976,6176,1,20000,2
5992,1977,3102,3,18000,2
5993,1977,3174,2,23000,2
5994,1977,3239,3,25000,2
5995,1977,11887,2,37000,2
5996,1978,10405,1,37000,1
5997,1978,10493,2,25000,2
5998,1978,13069,3,20000,1
5999,1978,10198,1,25000,2
6000,1978,13142,3,28000,2
6001,1979,12954,2,37000,2
6002,1979,9648,2,35000,1
6003,1979,9694,1,23000,2
6004,1980,8833,2,18000,1
6005,1980,8859,2,18000,2
6006,1981,4672,1,22000,2
6007,1981,4300,1,25000,2
6008,1981,4856,3,35000,2
6009,1981,4503,1,37000,1
6010,1982,8213,1,32000,2
6011,1982,8370,2,23000,2
6012,1982,8378,3,23000,2
6013,1983,11795,2,23000,2
6014,1983,14387,1,23000,2
6015,1984,14219,3,23000,1
6016,1984,275,2,22000,2
6017,1984,11438,2,30000,2
6018,1984,11409,2,23000,1
6019,1985,7649,1,33000,2
6020,1985,14841,3,28000,2
6021,1985,7665,1,28000,1
6022,1985,8166,3,25000,2
6023,1985,12706,3,30000,2
6024,1986,7845,1,25000,1
6025,1986,14852,3,33000,1
6026,1987,13979,2,30000,2
6027,1988,10303,1,32000,2
6028,1988,10299,1,27000,1
6029,1988,14097,2,25000,2
6030,1988,15033,3,22000,2
6031,1989,9526,3,20000,2
6032,1989,9377,2,30000,2
6033,1989,9364,1,22000,2
6034,1989,12935,2,22000,2
6035,1989,9649,2,27000,2
6036,1990,10012,1,25000,2
6037,1990,9830,2,23000,1
6038,1990,9910,1,33000,2
6039,1990,10004,1,20000,2
6040,1991,12988,2,33000,2
6041,1991,9758,2,20000,2
6042,1991,14049,2,25000,1
6043,1992,6082,1,25000,2
6044,1993,2421,2,23000,1
6045,1994,8877,1,33000,2
6046,1994,8895,3,22000,2
6047,1994,8923,1,30000,1
6048,1994,8911,3,27000,2
6049,1994,8936,3,32000,2
6050,1995,3033,1,33000,2
6051,1995,2776,1,27000,2
6052,1995,14385,3,32000,2
6053,1995,3063,2,35000,2
6054,1995,3050,3,20000,1
6055,1996,5565,3,33000,2
6056,1996,12287,2,33000,1
6057,1997,13,1,33000,2
6058,1997,102,3,25000,2
6059,1997,109,3,27000,2
6060,1997,14195,3,20000,2
6061,1997,14189,2,22000,2
6062,1998,9793,3,37000,2
6063,1998,9737,1,23000,2
6064,1999,10218,3,35000,2
6065,1999,13125,2,22000,2
6066,2000,13365,1,28000,1
6067,2001,14375,2,28000,2
6068,2001,13468,2,33000,2
6069,2001,13467,2,30000,1
6070,2002,10458,3,22000,2
6071,2003,3816,2,33000,2
6072,2003,3721,3,22000,2
6073,2003,4103,2,18000,2
6074,2003,4230,2,33000,1
6075,2004,6113,3,30000,2
6076,2004,6454,2,33000,2
6077,2004,6368,1,28000,1
6078,2004,6118,3,28000,2
6079,2004,6260,3,25000,1
6080,2005,542,3,22000,2
6081,2006,13012,2,37000,2
6082,2007,3460,3,28000,2
6083,2007,3428,3,23000,2
6084,2007,11876,1,28000,2
6085,2007,3094,2,27000,2
6086,2008,14042,2,28000,2
6087,2008,9483,1,27000,2
6088,2008,9382,2,18000,2
6089,2008,14932,1,27000,2
6090,2009,8321,2,28000,2
6091,2009,12769,1,28000,2
6092,2009,8500,1,32000,2
6093,2009,14857,3,18000,1
6094,2009,13954,1,37000,2
6095,2010,13694,1,27000,2
6096,2010,4950,3,25000,2
6097,2011,12827,2,25000,1
6098,2011,8895,3,22000,2
6099,2011,12831,3,30000,2
6100,2011,8855,2,30000,1
6101,2011,8872,2,27000,2
6102,2012,4980,2,20000,2
6103,2012,5099,3,23000,2
6104,2012,5013,3,20000,2
6105,2012,4945,2,23000,2
6106,2013,8932,3,22000,2
6107,2013,8831,3,27000,2
6108,2013,8873,1,18000,1
6109,2013,8900,3,18000,2
6110,2014,8848,1,23000,2
6111,2014,8941,3,37000,1
6112,2015,7754,3,35000,2
6113,2015,13922,1,27000,1
6114,2015,7679,2,37000,2
6115,2015,7977,2,32000,2
6116,2015,8127,3,23000,2
6117,2016,13662,1,27000,2
6118,2016,12172,2,37000,2
6119,2016,4858,3,27000,2
6120,2016,4569,1,37000,2
6121,2016,4537,2,28000,2
6122,2017,2667,3,32000,2
6123,2017,11821,2,23000,2
6124,2017,2687,2,37000,2
6125,2018,13121,3,20000,2
6126,2018,13099,1,32000,2
6127,2019,14332,3,35000,2
6128,2019,1789,3,20000,2
6129,2019,1940,1,18000,2
6130,2020,4180,3,23000,1
6131,2020,4125,2,33000,2
6132,2021,13535,3,37000,2
6133,2021,3320,1,33000,2
6134,2022,9779,3,25000,2
6135,2022,12977,1,18000,1
6136,2023,9054,2,22000,2
6137,2023,9182,3,30000,2
6138,2023,8977,3,25000,2
6139,2024,7475,3,33000,2
6140,2024,7585,2,28000,2
6141,2024,12611,1,22000,2
6142,2025,3575,3,32000,1
6143,2026,8785,3,27000,2
6144,2026,8622,2,25000,2
6145,2026,8743,2,22000,1
6146,2026,8818,1,22000,2
6147,2026,8671,2,27000,1
6148,2027,8954,1,18000,2
6149,2027,8865,1,22000,2
6150,2027,13982,3,35000,1
6151,2028,5919,1,25000,2
6152,2028,6090,1,20000,1
6153,2028,14662,2,32000,2
6154,2029,10335,1,37000,2
6155,2029,10620,3,32000,2
6156,2029,10349,2,33000,1
6157,2029,14124,2,27000,2
6158,2029,10255,2,28000,2
6159,2030,7625,3,27000,2
6160,2030,7759,3,33000,2
6161,2030,7614,1,30000,1
6162,2031,140,3,27000,1
6163,2031,14202,1,32000,2
6164,2032,9779,1,25000,2
6165,2032,9777,2,22000,2
6166,2032,9756,2,20000,2
6167,2032,9789,1,22000,2
6168,2032,9733,1,18000,2
6169,2033,2662,3,27000,2
6170,2033,11779,1,20000,2
6171,2033,2796,2,18000,2
6172,2033,2720,3,33000,1
6173,2034,2146,1,23000,2
6174,2034,2084,3,33000,2
6175,2034,2158,1,22000,2
6176,2034,11736,2,28000,2
6177,2035,13543,1,20000,2
6178,2035,3208,1,28000,1
6179,2035,3191,2,27000,2
6180,2035,11916,1,30000,2
6181,2036,11955,2,35000,2
6182,2036,3504,1,23000,2
6183,2036,14481,2,23000,2
6184,2036,3553,1,33000,2
6185,2037,8448,3,22000,2
6186,2038,10765,2,23000,2
6187,2038,10236,2,32000,1
6188,2039,2188,2,33000,2
6189,2039,2158,3,22000,2
6190,2039,2246,1,33000,2
6191,2039,11718,1,25000,2
6192,2040,9478,1,23000,2
6193,2040,9582,3,37000,1
6194,2040,9731,3,25000,2
6195,2041,6291,2,35000,2
6196,2041,6324,1,27000,2
6197,2042,6869,1,35000,2
6198,2042,7059,1,28000,2
6199,2042,14751,2,27000,2
6200,2042,7111,2,28000,2
6201,2042,6865,1,22000,2
6202,2043,5782,2,22000,2
6203,2043,14645,2,25000,2
6204,2043,13745,2,35000,1
6205,2044,6896,1,27000,2
6206,2044,12545,2,20000,2
6207,2044,7171,1,18000,2
6208,2044,7116,2,30000,2
6209,2045,9743,3,18000,2
6210,2045,12994,2,22000,2
6211,2045,9740,2,22000,2
6212,2046,10201,2,20000,2
6213,2047,7988,3,18000,2
6214,2047,12655,3,33000,2
6215,2047,12669,1,22000,2
6216,2047,7764,1,25000,2
6217,2048,1029,1,23000,2
6218,2048,1152,1,18000,1
6219,2048,1234,2,25000,2
6220,2048,1142,1,20000,2
6221,2049,14720,2,27000,2
6222,2049,6493,1,22000,1
6223,2049,13805,2,20000,1
6224,2050,5977,3,22000,2
6225,2050,12366,3,23000,2
6226,2050,5898,3,25000,1
6227,2050,5959,1,30000,1
6228,2051,3514,3,33000,1
6229,2051,3593,1,25000,2
6230,2051,11948,3,18000,2
6231,2051,3644,1,25000,2
6232,2052,2615,3,28000,2
6233,2053,12982,2,28000,2
6234,2053,9788,2,32000,1
6235,2053,9765,3,22000,2
6236,2053,9777,3,22000,1
6237,2054,14052,2,35000,2
6238,2054,9734,3,37000,2
6239,2054,9737,3,23000,2
6240,2055,1186,1,27000,1
6241,2056,7427,3,35000,2
6242,2056,7476,1,32000,1
6243,2056,13871,3,32000,2
6244,2057,14219,3,23000,2
6245,2057,11437,3,18000,2
