detail_view_n_id,wine_id,detail_view_n_time
3610,1338,2023-07-01 02:53:08
3611,571,2023-07-01 02:53:18
3612,876,2023-07-01 02:53:28
3613,567,2023-07-01 02:53:38
3614,562,2023-07-01 02:53:48
3615,1034,2023-07-01 02:53:58
3616,1352,2023-07-01 02:54:08
3617,1298,2023-07-01 02:54:18
3618,854,2023-07-01 02:54:28
3619,1163,2023-07-01 02:54:38
3620,546,2023-07-01 02:54:48
3621,747,2023-07-01 02:54:58
3622,375,2023-07-01 02:55:08
3623,289,2023-07-01 02:55:18
3624,1271,2023-07-01 02:55:28
3625,720,2023-07-01 02:55:38
3626,33,2023-07-01 02:55:48
3627,1021,2023-07-01 02:55:58
3628,241,2023-07-01 02:56:08
3629,48,2023-07-01 02:56:18
3630,402,2023-07-01 02:56:28
3631,175,2023-07-01 02:56:38
3632,779,2023-07-01 02:56:48
3633,1164,2023-07-01 02:56:58
3634,283,2023-07-01 02:57:08
3635,1345,2023-07-01 02:57:18
3636,679,2023-07-01 02:57:28
3637,1244,2023-07-01 02:57:38
3638,583,2023-07-01 02:57:48
3639,1266,2023-07-01 02:57:58
3640,919,2023-07-01 02:58:08
3641,596,2023-07-01 02:58:18
3642,864,2023-07-01 02:58:28
3643,771,2023-07-01 02:58:38
3644,92,2023-07-01 02:58:48
3645,672,2023-07-01 02:58:58
3646,485,2023-07-01 02:59:08
3647,78,2023-07-01 02:59:18
3648,537,2023-07-01 02:59:28
3649,117,2023-07-01 02:59:38
3650,687,2023-07-01 02:59:48
3651,562,2023-07-01 02:59:58
3652,623,2023-07-01 03:00:08
3653,1365,2023-07-01 03:00:18
3654,560,2023-07-01 03:00:28
3655,284,2023-07-01 03:00:38
3656,263,2023-07-01 03:00:48
3657,1,2023-07-01 03:00:58
3658,860,2023-07-01 03:01:08
3659,512,2023-07-01 03:01:18
3660,896,2023-07-01 03:01:28
3661,762,2023-07-01 03:01:38
3662,1231,2023-07-01 03:01:48
3663,108,2023-07-01 03:01:58
3664,229,2023-07-01 03:02:08
3665,622,2023-07-01 03:02:18
3666,208,2023-07-01 03:02:28
3667,1038,2023-07-01 03:02:38
3668,811,2023-07-01 03:02:48
3669,669,2023-07-01 03:02:58
3670,1190,2023-07-01 03:03:08
3671,1003,2023-07-01 03:03:18
3672,947,2023-07-01 03:03:28
3673,61,2023-07-01 03:03:38
3674,231,2023-07-01 03:03:48
3675,1309,2023-07-01 03:03:58
3676,683,2023-07-01 03:04:08
3677,1086,2023-07-01 03:04:18
3678,61,2023-07-01 03:04:28
3679,1110,2023-07-01 03:04:38
3680,1134,2023-07-01 03:04:48
3681,900,2023-07-01 03:04:58
3682,1172,2023-07-01 03:05:08
3683,127,2023-07-01 03:05:18
3684,945,2023-07-01 03:05:28
3685,1113,2023-07-01 03:05:38
3686,1159,2023-07-01 03:05:48
3687,205,2023-07-01 03:05:58
3688,698,2023-07-01 03:06:08
3689,759,2023-07-01 03:06:18
3690,1330,2023-07-01 03:06:28
3691,724,2023-07-01 03:06:38
3692,122,2023-07-01 03:06:48
3693,1246,2023-07-01 03:06:58
3694,1276,2023-07-01 03:07:08
3695,606,2023-07-01 03:07:18
3696,493,2023-07-01 03:07:28
3697,237,2023-07-01 03:07:38
3698,1298,2023-07-01 03:07:48
3699,1158,2023-07-01 03:07:58
3700,14,2023-07-01 03:08:08
3701,3,2023-07-01 03:08:18
3702,719,2023-07-01 03:08:28
3703,1038,2023-07-01 03:08:38
3704,192,2023-07-01 03:08:48
3705,121,2023-07-01 03:08:58
3706,437,2023-07-01 03:09:08
3707,392,2023-07-01 03:09:18
3708,13,2023-07-01 03:09:28
3709,988,2023-07-01 03:09:38
3710,594,2023-07-01 03:09:48
3711,1164,2023-07-01 03:09:58
3712,1128,2023-07-01 03:10:08
3713,161,2023-07-01 03:10:18
3714,403,2023-07-01 03:10:28
3715,998,2023-07-01 03:10:38
3716,502,2023-07-01 03:10:48
3717,953,2023-07-01 03:10:58
3718,321,2023-07-01 03:11:08
3719,40,2023-07-01 03:11:18
3720,41,2023-07-01 03:11:28
3721,26,2023-07-01 03:11:38
3722,1,2023-07-01 03:11:48
3723,298,2023-07-01 03:11:58
3724,517,2023-07-01 03:12:08
3725,48,2023-07-01 03:12:18
3726,1082,2023-07-01 03:12:28
3727,324,2023-07-01 03:12:38
3728,581,2023-07-01 03:12:48
3729,948,2023-07-01 03:12:58
3730,763,2023-07-01 03:13:08
3731,700,2023-07-01 03:13:18
3732,617,2023-07-01 03:13:28
3733,78,2023-07-01 03:13:38
3734,6,2023-07-01 03:13:48
3735,1029,2023-07-01 03:13:58
3736,742,2023-07-01 03:14:08
3737,1364,2023-07-01 03:14:18
3738,705,2023-07-01 03:14:28
3739,1242,2023-07-01 03:14:38
3740,839,2023-07-01 03:14:48
3741,108,2023-07-01 03:14:58
3742,493,2023-07-01 03:15:08
3743,138,2023-07-01 03:15:18
3744,433,2023-07-01 03:15:28
3745,79,2023-07-01 03:15:38
3746,89,2023-07-01 03:15:48
3747,714,2023-07-01 03:15:58
3748,1094,2023-07-01 03:16:08
3749,463,2023-07-01 03:16:18
3750,664,2023-07-01 03:16:28
3751,483,2023-07-01 03:16:38
3752,944,2023-07-01 03:16:48
3753,71,2023-07-01 03:16:58
3754,584,2023-07-01 03:17:08
3755,817,2023-07-01 03:17:18
3756,705,2023-07-01 03:17:28
3757,167,2023-07-01 03:17:38
3758,1296,2023-07-01 03:17:48
3759,59,2023-07-01 03:17:58
3760,737,2023-07-01 03:18:08
3761,789,2023-07-01 03:18:18
3762,878,2023-07-01 03:18:28
3763,1385,2023-07-01 03:18:38
3764,1045,2023-07-01 03:18:48
3765,1277,2023-07-01 03:18:58
3766,887,2023-07-01 03:19:08
3767,490,2023-07-01 03:19:18
3768,42,2023-07-01 03:19:28
3769,854,2023-07-01 03:19:38
3770,981,2023-07-01 03:19:48
3771,1015,2023-07-01 03:19:58
3772,481,2023-07-01 03:20:08
3773,669,2023-07-01 03:20:18
3774,463,2023-07-01 03:20:28
3775,529,2023-07-01 03:20:38
3776,901,2023-07-01 03:20:48
3777,964,2023-07-01 03:20:58
3778,239,2023-07-01 03:21:08
3779,498,2023-07-01 03:21:18
3780,883,2023-07-01 03:21:28
3781,246,2023-07-01 03:21:38
3782,1098,2023-07-01 03:21:48
3783,1033,2023-07-01 03:21:58
3784,437,2023-07-01 03:22:08
3785,599,2023-07-01 03:22:18
3786,1279,2023-07-01 03:22:28
3787,1070,2023-07-01 03:22:38
3788,408,2023-07-01 03:22:48
3789,665,2023-07-01 03:22:58
3790,1213,2023-07-01 03:23:08
3791,1103,2023-07-01 03:23:18
3792,190,2023-07-01 03:23:28
3793,695,2023-07-01 03:23:38
3794,718,2023-07-01 03:23:48
3795,746,2023-07-01 03:23:58
3796,589,2023-07-01 03:24:08
3797,466,2023-07-01 03:24:18
3798,1172,2023-07-01 03:24:28
3799,787,2023-07-01 03:24:38
3800,424,2023-07-01 03:24:48
3801,387,2023-07-01 03:24:58
3802,142,2023-07-01 03:25:08
3803,733,2023-07-01 03:25:18
3804,496,2023-07-01 03:25:28
3805,481,2023-07-01 03:25:38
3806,394,2023-07-01 03:25:48
3807,1104,2023-07-01 03:25:58
3808,335,2023-07-01 03:26:08
3809,701,2023-07-01 03:26:18
3810,431,2023-07-01 03:26:28
3811,737,2023-07-01 03:26:38
3812,1192,2023-07-01 03:26:48
3813,779,2023-07-01 03:26:58
3814,292,2023-07-01 03:27:08
3815,1062,2023-07-01 03:27:18
3816,798,2023-07-01 03:27:28
3817,171,2023-07-01 03:27:38
3818,1055,2023-07-01 03:27:48
3819,797,2023-07-01 03:27:58
3820,159,2023-07-01 03:28:08
3821,261,2023-07-01 03:28:18
3822,751,2023-07-01 03:28:28
3823,1129,2023-07-01 03:28:38
3824,371,2023-07-01 03:28:48
3825,1092,2023-07-01 03:28:58
3826,43,2023-07-01 03:29:08
3827,1195,2023-07-01 03:29:18
3828,481,2023-07-01 03:29:28
3829,649,2023-07-01 03:29:38
3830,187,2023-07-01 03:29:48
3831,562,2023-07-01 03:29:58
3832,819,2023-07-01 03:30:08
3833,110,2023-07-01 03:30:18
3834,601,2023-07-01 03:30:28
3835,815,2023-07-01 03:30:38
3836,1033,2023-07-01 03:30:48
3837,1053,2023-07-01 03:30:58
3838,1154,2023-07-01 03:31:08
3839,937,2023-07-01 03:31:18
3840,940,2023-07-01 03:31:28
3841,874,2023-07-01 03:31:38
3842,1041,2023-07-01 03:31:48
3843,558,2023-07-01 03:31:58
3844,964,2023-07-01 03:32:08
3845,855,2023-07-01 03:32:18
3846,124,2023-07-01 03:32:28
3847,936,2023-07-01 03:32:38
3848,1078,2023-07-01 03:32:48
3849,554,2023-07-01 03:32:58
3850,162,2023-07-01 03:33:08
3851,1075,2023-07-01 03:33:18
3852,761,2023-07-01 03:33:28
3853,429,2023-07-01 03:33:38
3854,253,2023-07-01 03:33:48
3855,482,2023-07-01 03:33:58
3856,750,2023-07-01 03:34:08
3857,405,2023-07-01 03:34:18
3858,1154,2023-07-01 03:34:28
3859,1004,2023-07-01 03:34:38
3860,653,2023-07-01 03:34:48
3861,139,2023-07-01 03:34:58
3862,377,2023-07-01 03:35:08
3863,530,2023-07-01 03:35:18
3864,1267,2023-07-01 03:35:28
3865,887,2023-07-01 03:35:38
3866,782,2023-07-01 03:35:48
3867,921,2023-07-01 03:35:58
3868,592,2023-07-01 03:36:08
3869,402,2023-07-01 03:36:18
3870,774,2023-07-01 03:36:28
3871,20,2023-07-01 03:36:38
3872,941,2023-07-01 03:36:48
3873,52,2023-07-01 03:36:58
3874,1238,2023-07-01 03:37:08
3875,909,2023-07-01 03:37:18
3876,913,2023-07-01 03:37:28
3877,1099,2023-07-01 03:37:38
3878,89,2023-07-01 03:37:48
3879,687,2023-07-01 03:37:58
3880,901,2023-07-01 03:38:08
3881,687,2023-07-01 03:38:18
3882,200,2023-07-01 03:38:28
3883,482,2023-07-01 03:38:38
3884,621,2023-07-01 03:38:48
3885,82,2023-07-01 03:38:58
3886,1140,2023-07-01 03:39:08
3887,6,2023-07-01 03:39:18
3888,272,2023-07-01 03:39:28
3889,240,2023-07-01 03:39:38
3890,788,2023-07-01 03:39:48
3891,667,2023-07-01 03:39:58
3892,1253,2023-07-01 03:40:08
3893,1074,2023-07-01 03:40:18
3894,1009,2023-07-01 03:40:28
3895,1339,2023-07-01 03:40:38
3896,1052,2023-07-01 03:40:48
3897,887,2023-07-01 03:40:58
3898,828,2023-07-01 03:41:08
3899,550,2023-07-01 03:41:18
3900,805,2023-07-01 03:41:28
3901,1129,2023-07-01 03:41:38
3902,655,2023-07-01 03:41:48
3903,942,2023-07-01 03:41:58
3904,736,2023-07-01 03:42:08
3905,484,2023-07-01 03:42:18
3906,987,2023-07-01 03:42:28
3907,191,2023-07-01 03:42:38
3908,575,2023-07-01 03:42:48
3909,848,2023-07-01 03:42:58
3910,1258,2023-07-01 03:43:08
3911,1059,2023-07-01 03:43:18
3912,445,2023-07-01 03:43:28
3913,510,2023-07-01 03:43:38
3914,616,2023-07-01 03:43:48
3915,257,2023-07-01 03:43:58
3916,1194,2023-07-01 03:44:08
3917,837,2023-07-01 03:44:18
3918,78,2023-07-01 03:44:28
3919,126,2023-07-01 03:44:38
3920,1073,2023-07-01 03:44:48
3921,62,2023-07-01 03:44:58
3922,183,2023-07-01 03:45:08
3923,1044,2023-07-01 03:45:18
3924,585,2023-07-01 03:45:28
3925,1350,2023-07-01 03:45:38
3926,510,2023-07-01 03:45:48
3927,1154,2023-07-01 03:45:58
3928,211,2023-07-01 03:46:08
3929,543,2023-07-01 03:46:18
3930,956,2023-07-01 03:46:28
3931,538,2023-07-01 03:46:38
3932,606,2023-07-01 03:46:48
3933,1357,2023-07-01 03:46:58
3934,486,2023-07-01 03:47:08
3935,80,2023-07-01 03:47:18
3936,942,2023-07-01 03:47:28
3937,1269,2023-07-01 03:47:38
3938,270,2023-07-01 03:47:48
3939,553,2023-07-01 03:47:58
3940,903,2023-07-01 03:48:08
3941,747,2023-07-01 03:48:18
3942,1381,2023-07-01 03:48:28
3943,70,2023-07-01 03:48:38
3944,317,2023-07-01 03:48:48
3945,507,2023-07-01 03:48:58
3946,999,2023-07-01 03:49:08
3947,554,2023-07-01 03:49:18
3948,652,2023-07-01 03:49:28
3949,429,2023-07-01 03:49:38
3950,397,2023-07-01 03:49:48
3951,598,2023-07-01 03:49:58
3952,6,2023-07-01 03:50:08
3953,1033,2023-07-01 03:50:18
3954,618,2023-07-01 03:50:28
3955,710,2023-07-01 03:50:38
3956,593,2023-07-01 03:50:48
3957,601,2023-07-01 03:50:58
3958,154,2023-07-01 03:51:08
3959,731,2023-07-01 03:51:18
3960,1258,2023-07-01 03:51:28
3961,559,2023-07-01 03:51:38
3962,1216,2023-07-01 03:51:48
3963,1347,2023-07-01 03:51:58
3964,1341,2023-07-01 03:52:08
3965,944,2023-07-01 03:52:18
3966,966,2023-07-01 03:52:28
3967,175,2023-07-01 03:52:38
3968,950,2023-07-01 03:52:48
3969,289,2023-07-01 03:52:58
3970,1287,2023-07-01 03:53:08
3971,451,2023-07-01 03:53:18
3972,1319,2023-07-01 03:53:28
3973,635,2023-07-01 03:53:38
3974,956,2023-07-01 03:53:48
3975,850,2023-07-01 03:53:58
3976,1110,2023-07-01 03:54:08
3977,327,2023-07-01 03:54:18
3978,667,2023-07-01 03:54:28
3979,926,2023-07-01 03:54:38
3980,885,2023-07-01 03:54:48
3981,235,2023-07-01 03:54:58
3982,714,2023-07-01 03:55:08
3983,58,2023-07-01 03:55:18
3984,891,2023-07-01 03:55:28
3985,692,2023-07-01 03:55:38
3986,654,2023-07-01 03:55:48
3987,1103,2023-07-01 03:55:58
3988,1235,2023-07-01 03:56:08
3989,195,2023-07-01 03:56:18
3990,120,2023-07-01 03:56:28
3991,1055,2023-07-01 03:56:38
3992,215,2023-07-01 03:56:48
3993,1075,2023-07-01 03:56:58
3994,884,2023-07-01 03:57:08
3995,481,2023-07-01 03:57:18
3996,977,2023-07-01 03:57:28
3997,274,2023-07-01 03:57:38
3998,448,2023-07-01 03:57:48
3999,139,2023-07-01 03:57:58
4000,388,2023-07-01 03:58:08
4001,685,2023-07-01 03:58:18
4002,1245,2023-07-01 03:58:28
4003,493,2023-07-01 03:58:38
4004,860,2023-07-01 03:58:48
4005,1188,2023-07-01 03:58:58
4006,576,2023-07-01 03:59:08
4007,778,2023-07-01 03:59:18
4008,625,2023-07-01 03:59:28
4009,1012,2023-07-01 03:59:38
4010,1152,2023-07-01 03:59:48
4011,1269,2023-07-01 03:59:58
4012,1321,2023-07-01 04:00:08
4013,879,2023-07-01 04:00:18
4014,1331,2023-07-01 04:00:28
4015,426,2023-07-01 04:00:38
4016,828,2023-07-01 04:00:48
4017,1363,2023-07-01 04:00:58
4018,413,2023-07-01 04:01:08
4019,809,2023-07-01 04:01:18
4020,882,2023-07-01 04:01:28
4021,338,2023-07-01 04:01:38
4022,1085,2023-07-01 04:01:48
4023,374,2023-07-01 04:01:58
4024,475,2023-07-01 04:02:08
4025,989,2023-07-01 04:02:18
4026,603,2023-07-01 04:02:28
4027,373,2023-07-01 04:02:38
4028,208,2023-07-01 04:02:48
4029,998,2023-07-01 04:02:58
4030,816,2023-07-01 04:03:08
4031,1268,2023-07-01 04:03:18
4032,120,2023-07-01 04:03:28
4033,1170,2023-07-01 04:03:38
4034,562,2023-07-01 04:03:48
4035,519,2023-07-01 04:03:58
4036,66,2023-07-01 04:04:08
4037,496,2023-07-01 04:04:18
4038,494,2023-07-01 04:04:28
4039,209,2023-07-01 04:04:38
4040,963,2023-07-01 04:04:48
4041,697,2023-07-01 04:04:58
4042,1066,2023-07-01 04:05:08
4043,701,2023-07-01 04:05:18
4044,270,2023-07-01 04:05:28
4045,888,2023-07-01 04:05:38
4046,528,2023-07-01 04:05:48
4047,444,2023-07-01 04:05:58
4048,1365,2023-07-01 04:06:08
4049,142,2023-07-01 04:06:18
4050,514,2023-07-01 04:06:28
4051,151,2023-07-01 04:06:38
4052,758,2023-07-01 04:06:48
4053,941,2023-07-01 04:06:58
4054,1239,2023-07-01 04:07:08
4055,1033,2023-07-01 04:07:18
4056,747,2023-07-01 04:07:28
4057,300,2023-07-01 04:07:38
4058,971,2023-07-01 04:07:48
4059,1041,2023-07-01 04:07:58
4060,540,2023-07-01 04:08:08
4061,1204,2023-07-01 04:08:18
4062,50,2023-07-01 04:08:28
4063,838,2023-07-01 04:08:38
4064,229,2023-07-01 04:08:48
4065,966,2023-07-01 04:08:58
4066,1299,2023-07-01 04:09:08
4067,1018,2023-07-01 04:09:18
4068,1225,2023-07-01 04:09:28
4069,270,2023-07-01 04:09:38
4070,732,2023-07-01 04:09:48
4071,413,2023-07-01 04:09:58
4072,1102,2023-07-01 04:10:08
4073,70,2023-07-01 04:10:18
4074,88,2023-07-01 04:10:28
4075,346,2023-07-01 04:10:38
4076,116,2023-07-01 04:10:48
4077,456,2023-07-01 04:10:58
4078,1098,2023-07-01 04:11:08
4079,1142,2023-07-01 04:11:18
4080,804,2023-07-01 04:11:28
4081,245,2023-07-01 04:11:38
4082,1143,2023-07-01 04:11:48
4083,49,2023-07-01 04:11:58
4084,405,2023-07-01 04:12:08
4085,1306,2023-07-01 04:12:18
4086,1373,2023-07-01 04:12:28
4087,863,2023-07-01 04:12:38
4088,372,2023-07-01 04:12:48
4089,148,2023-07-01 04:12:58
4090,1342,2023-07-01 04:13:08
4091,297,2023-07-01 04:13:18
4092,916,2023-07-01 04:13:28
4093,60,2023-07-01 04:13:38
4094,595,2023-07-01 04:13:48
4095,944,2023-07-01 04:13:58
4096,1290,2023-07-01 04:14:08
4097,1170,2023-07-01 04:14:18
4098,904,2023-07-01 04:14:28
4099,761,2023-07-01 04:14:38
4100,534,2023-07-01 04:14:48
4101,327,2023-07-01 04:14:58
4102,169,2023-07-01 04:15:08
4103,290,2023-07-01 04:15:18
4104,951,2023-07-01 04:15:28
4105,1189,2023-07-01 04:15:38
4106,202,2023-07-01 04:15:48
4107,1226,2023-07-01 04:15:58
4108,1041,2023-07-01 04:16:08
4109,306,2023-07-01 04:16:18
4110,397,2023-07-01 04:16:28
4111,726,2023-07-01 04:16:38
4112,567,2023-07-01 04:16:48
4113,1334,2023-07-01 04:16:58
4114,753,2023-07-01 04:17:08
4115,88,2023-07-01 04:17:18
4116,459,2023-07-01 04:17:28
4117,1234,2023-07-01 04:17:38
4118,1380,2023-07-01 04:17:48
4119,661,2023-07-01 04:17:58
4120,1020,2023-07-01 04:18:08
4121,639,2023-07-01 04:18:18
4122,734,2023-07-01 04:18:28
4123,968,2023-07-01 04:18:38
4124,1342,2023-07-01 04:18:48
4125,209,2023-07-01 04:18:58
4126,547,2023-07-01 04:19:08
4127,246,2023-07-01 04:19:18
4128,875,2023-07-01 04:19:28
4129,890,2023-07-01 04:19:38
4130,598,2023-07-01 04:19:48
4131,891,2023-07-01 04:19:58
4132,640,2023-07-01 04:20:08
4133,117,2023-07-01 04:20:18
4134,470,2023-07-01 04:20:28
4135,40,2023-07-01 04:20:38
4136,709,2023-07-01 04:20:48
4137,1193,2023-07-01 04:20:58
4138,905,2023-07-01 04:21:08
4139,522,2023-07-01 04:21:18
4140,513,2023-07-01 04:21:28
4141,1004,2023-07-01 04:21:38
4142,1279,2023-07-01 04:21:48
4143,756,2023-07-01 04:21:58
4144,627,2023-07-01 04:22:08
4145,802,2023-07-01 04:22:18
4146,1058,2023-07-01 04:22:28
4147,256,2023-07-01 04:22:38
4148,437,2023-07-01 04:22:48
4149,639,2023-07-01 04:22:58
4150,824,2023-07-01 04:23:08
4151,992,2023-07-01 04:23:18
4152,471,2023-07-01 04:23:28
4153,1166,2023-07-01 04:23:38
4154,1186,2023-07-01 04:23:48
4155,282,2023-07-01 04:23:58
4156,796,2023-07-01 04:24:08
4157,1355,2023-07-01 04:24:18
4158,15,2023-07-01 04:24:28
4159,50,2023-07-01 04:24:38
4160,1201,2023-07-01 04:24:48
4161,1215,2023-07-01 04:24:58
4162,593,2023-07-01 04:25:08
4163,753,2023-07-01 04:25:18
4164,777,2023-07-01 04:25:28
4165,699,2023-07-01 04:25:38
4166,1122,2023-07-01 04:25:48
4167,474,2023-07-01 04:25:58
4168,1201,2023-07-01 04:26:08
4169,1087,2023-07-01 04:26:18
4170,58,2023-07-01 04:26:28
4171,1218,2023-07-01 04:26:38
4172,199,2023-07-01 04:26:48
4173,488,2023-07-01 04:26:58
4174,227,2023-07-01 04:27:08
4175,1164,2023-07-01 04:27:18
4176,51,2023-07-01 04:27:28
4177,825,2023-07-01 04:27:38
4178,3,2023-07-01 04:27:48
4179,889,2023-07-01 04:27:58
4180,315,2023-07-01 04:28:08
4181,255,2023-07-01 04:28:18
4182,317,2023-07-01 04:28:28
4183,743,2023-07-01 04:28:38
4184,301,2023-07-01 04:28:48
4185,1113,2023-07-01 04:28:58
4186,437,2023-07-01 04:29:08
4187,893,2023-07-01 04:29:18
4188,922,2023-07-01 04:29:28
4189,76,2023-07-01 04:29:38
4190,1378,2023-07-01 04:29:48
4191,1053,2023-07-01 04:29:58
4192,296,2023-07-01 04:30:08
4193,780,2023-07-01 04:30:18
4194,374,2023-07-01 04:30:28
4195,815,2023-07-01 04:30:38
4196,1006,2023-07-01 04:30:48
4197,507,2023-07-01 04:30:58
4198,353,2023-07-01 04:31:08
4199,203,2023-07-01 04:31:18
4200,1050,2023-07-01 04:31:28
4201,1307,2023-07-01 04:31:38
4202,994,2023-07-01 04:31:48
4203,346,2023-07-01 04:31:58
4204,1201,2023-07-01 04:32:08
4205,1216,2023-07-01 04:32:18
4206,725,2023-07-01 04:32:28
4207,726,2023-07-01 04:32:38
4208,1293,2023-07-01 04:32:48
4209,1087,2023-07-01 04:32:58
4210,956,2023-07-01 04:33:08
4211,1132,2023-07-01 04:33:18
4212,1001,2023-07-01 04:33:28
4213,870,2023-07-01 04:33:38
4214,1031,2023-07-01 04:33:48
4215,1213,2023-07-01 04:33:58
4216,824,2023-07-01 04:34:08
4217,1126,2023-07-01 04:34:18
4218,898,2023-07-01 04:34:28
4219,129,2023-07-01 04:34:38
4220,1049,2023-07-01 04:34:48
4221,794,2023-07-01 04:34:58
4222,83,2023-07-01 04:35:08
4223,972,2023-07-01 04:35:18
4224,528,2023-07-01 04:35:28
4225,512,2023-07-01 04:35:38
4226,496,2023-07-01 04:35:48
4227,1178,2023-07-01 04:35:58
4228,1222,2023-07-01 04:36:08
4229,133,2023-07-01 04:36:18
4230,1179,2023-07-01 04:36:28
4231,828,2023-07-01 04:36:38
4232,718,2023-07-01 04:36:48
4233,506,2023-07-01 04:36:58
4234,879,2023-07-01 04:37:08
4235,1085,2023-07-01 04:37:18
4236,433,2023-07-01 04:37:28
4237,627,2023-07-01 04:37:38
4238,674,2023-07-01 04:37:48
4239,940,2023-07-01 04:37:58
4240,437,2023-07-01 04:38:08
4241,666,2023-07-01 04:38:18
4242,1275,2023-07-01 04:38:28
4243,188,2023-07-01 04:38:38
4244,255,2023-07-01 04:38:48
4245,833,2023-07-01 04:38:58
4246,284,2023-07-01 04:39:08
4247,1279,2023-07-01 04:39:18
4248,117,2023-07-01 04:39:28
4249,1240,2023-07-01 04:39:38
4250,840,2023-07-01 04:39:48
4251,1165,2023-07-01 04:39:58
4252,1371,2023-07-01 04:40:08
4253,596,2023-07-01 04:40:18
4254,1097,2023-07-01 04:40:28
4255,42,2023-07-01 04:40:38
4256,949,2023-07-01 04:40:48
4257,439,2023-07-01 04:40:58
4258,917,2023-07-01 04:41:08
4259,389,2023-07-01 04:41:18
4260,329,2023-07-01 04:41:28
4261,705,2023-07-01 04:41:38
4262,541,2023-07-01 04:41:48
4263,660,2023-07-01 04:41:58
4264,1030,2023-07-01 04:42:08
4265,747,2023-07-01 04:42:18
4266,423,2023-07-01 04:42:28
4267,505,2023-07-01 04:42:38
4268,1295,2023-07-01 04:42:48
4269,713,2023-07-01 04:42:58
4270,1117,2023-07-01 04:43:08
4271,1035,2023-07-01 04:43:18
4272,197,2023-07-01 04:43:28
4273,1039,2023-07-01 04:43:38
4274,515,2023-07-01 04:43:48
4275,395,2023-07-01 04:43:58
4276,74,2023-07-01 04:44:08
4277,728,2023-07-01 04:44:18
4278,541,2023-07-01 04:44:28
4279,71,2023-07-01 04:44:38
4280,495,2023-07-01 04:44:48
4281,425,2023-07-01 04:44:58
4282,1154,2023-07-01 04:45:08
4283,1334,2023-07-01 04:45:18
4284,598,2023-07-01 04:45:28
4285,871,2023-07-01 04:45:38
4286,399,2023-07-01 04:45:48
4287,634,2023-07-01 04:45:58
4288,1159,2023-07-01 04:46:08
4289,878,2023-07-01 04:46:18
4290,1350,2023-07-01 04:46:28
4291,1364,2023-07-01 04:46:38
4292,1071,2023-07-01 04:46:48
4293,551,2023-07-01 04:46:58
4294,289,2023-07-01 04:47:08
4295,317,2023-07-01 04:47:18
4296,996,2023-07-01 04:47:28
4297,33,2023-07-01 04:47:38
4298,755,2023-07-01 04:47:48
4299,306,2023-07-01 04:47:58
4300,274,2023-07-01 04:48:08
4301,1248,2023-07-01 04:48:18
4302,262,2023-07-01 04:48:28
4303,56,2023-07-01 04:48:38
4304,1019,2023-07-01 04:48:48
4305,859,2023-07-01 04:48:58
4306,1200,2023-07-01 04:49:08
4307,700,2023-07-01 04:49:18
4308,980,2023-07-01 04:49:28
4309,1111,2023-07-01 04:49:38
4310,799,2023-07-01 04:49:48
4311,1300,2023-07-01 04:49:58
4312,881,2023-07-01 04:50:08
4313,1212,2023-07-01 04:50:18
4314,211,2023-07-01 04:50:28
4315,946,2023-07-01 04:50:38
4316,560,2023-07-01 04:50:48
4317,54,2023-07-01 04:50:58
4318,280,2023-07-01 04:51:08
4319,21,2023-07-01 04:51:18
4320,1060,2023-07-01 04:51:28
4321,651,2023-07-01 04:51:38
4322,1192,2023-07-01 04:51:48
4323,781,2023-07-01 04:51:58
4324,1045,2023-07-01 04:52:08
4325,1184,2023-07-01 04:52:18
4326,651,2023-07-01 04:52:28
4327,1225,2023-07-01 04:52:38
4328,1074,2023-07-01 04:52:48
4329,1079,2023-07-01 04:52:58
4330,1324,2023-07-01 04:53:08
4331,255,2023-07-01 04:53:18
4332,1070,2023-07-01 04:53:28
4333,580,2023-07-01 04:53:38
4334,946,2023-07-01 04:53:48
4335,1216,2023-07-01 04:53:58
4336,1298,2023-07-01 04:54:08
4337,1058,2023-07-01 04:54:18
4338,621,2023-07-01 04:54:28
4339,10,2023-07-01 04:54:38
4340,390,2023-07-01 04:54:48
4341,403,2023-07-01 04:54:58
4342,781,2023-07-01 04:55:08
4343,379,2023-07-01 04:55:18
4344,329,2023-07-01 04:55:28
4345,1020,2023-07-01 04:55:38
4346,1245,2023-07-01 04:55:48
4347,167,2023-07-01 04:55:58
4348,468,2023-07-01 04:56:08
4349,1383,2023-07-01 04:56:18
4350,757,2023-07-01 04:56:28
4351,736,2023-07-01 04:56:38
4352,1031,2023-07-01 04:56:48
4353,84,2023-07-01 04:56:58
4354,877,2023-07-01 04:57:08
4355,843,2023-07-01 04:57:18
4356,1356,2023-07-01 04:57:28
4357,1313,2023-07-01 04:57:38
4358,710,2023-07-01 04:57:48
4359,1033,2023-07-01 04:57:58
4360,998,2023-07-01 04:58:08
4361,635,2023-07-01 04:58:18
4362,188,2023-07-01 04:58:28
4363,259,2023-07-01 04:58:38
4364,173,2023-07-01 04:58:48
4365,1121,2023-07-01 04:58:58
4366,721,2023-07-01 04:59:08
4367,910,2023-07-01 04:59:18
4368,574,2023-07-01 04:59:28
4369,885,2023-07-01 04:59:38
4370,122,2023-07-01 04:59:48
4371,161,2023-07-01 04:59:58
4372,1019,2023-07-01 05:00:08
4373,1187,2023-07-01 05:00:18
