wine_id,wine_name,wine_name_eng,wine_sort,wine_capacity,wine_alc,wine_dangdo,wine_sando,wine_tannin,wine_food,wine_image,wine_region_id
558,올라 누에바 비우라 샤도네이,Ola Nueva Viura Chadonnay,2,750,13.0,1,3,1,2,../../media/images/wine/02153.jpg,3
559,카르페스 데 에고메이 크리안자,Carpes de Egomei Crianza,1,750,15.0,1,3,3,5,../../media/images/wine/02154.jpg,3
560,꼬또 데 아야스 로사도,Coto de Hayas Rosado,3,750,14.0,1,2,2,5,../../media/images/wine/02155.jpg,3
561,"세뇨리오 드 이니에스타, 로블","Senorio de Iniesta, Roble",1,750,14.0,1,4,3,1,../../media/images/wine/02156.png,3
562,"타리다, 2","Tarrida, White",2,750,14.0,1,3,1,4,../../media/images/wine/02157.jpg,3
563,"타리다, 1","Tarrida, Red",1,750,14.0,1,3,3,1,../../media/images/wine/02158.jpg,3
564,"이노바, 2","Innova, White",2,750,13.0,1,3,1,2,../../media/images/wine/02159.jpg,3
565,"이노바, 1","Innova, Red",1,750,14.0,1,3,3,1,../../media/images/wine/02160.jpg,3
566,"안토니오 아레즈, 구스토 틴토","Antonio Arraez, Gusyto Tinto",1,750,13.0,1,3,3,1,../../media/images/wine/02161.jpg,3
567,"안토니오 아레즈, 바론 델 마르 틴토","Antonio Arraez, Baron del Mar Tintio",1,750,13.0,1,3,3,1,../../media/images/wine/02162.jpg,3
568,"안토니오 아레즈, 라 파시온 틴토","Antonio Arraez, La Pasion Tinto",1,750,13.0,1,3,3,1,../../media/images/wine/02163.jpg,3
569,"알레한드로 페르난데즈, 20 알데아스","Alejandro Fernandez, 20 Aldeas",1,750,15.0,1,3,4,1,../../media/images/wine/02164.png,3
570,"알레한드로 페르난데즈, 알레하이렌 크리안자","Alejandro Fernandez, Alejairen Crianza",2,750,14.0,1,4,1,2,../../media/images/wine/02165.jpg,3
571,"토레스, 상그레 데 토로 까바","Torres, Sangre de Toro Cava",4,750,12.0,2,3,1,1,../../media/images/wine/02166.png,3
572,도스 코파스 1 블렌드,Dos Copas Red Blend,1,750,12.0,2,2,2,1,../../media/images/wine/02167.jpg,3
573,산탈바 오가닉 내추럴 비건,Santalba Organic Natural Vegan,1,750,14.5,1,4,2,1,../../media/images/wine/02168.png,3
574,"도미니오 데 풍크툼, 로블 템프라니요 쁘띠 베르도","Dominio de Punctum, Tempranillo Petit Verdot",1,750,14.0,1,2,4,1,../../media/images/wine/02169.jpg,3
575,"도미니오 데 풍크툼, 시라","Dominio de Punctum, Syrah",1,750,14.0,1,3,4,1,../../media/images/wine/02170.jpg,3
576,"클로 몽블랑, 콰트로 2","Clos Montblanc, Cu4tro White",2,750,13.0,1,3,1,4,../../media/images/wine/02171.jpg,3
577,"클로 몽블랑, 카스틸로 드 몽블랑 까바 브뤼","Clos Montblanc, Castillo de Montblanc Cava Brut",4,750,12.0,1,2,1,4,../../media/images/wine/02172.jpg,3
578,"클로 몽블랑, 콰트로 1","Clos Montblanc, Cu4ro Red",1,750,14.0,1,3,3,1,../../media/images/wine/02173.jpg,3
579,"클로 몽블랑, 프로젝토 콰트로 까바 드미 섹","Clos Montblanc, Proyecto Cu4ro Cava Demi Sec",4,750,12.0,3,3,1,4,../../media/images/wine/02174.jpg,3
580,"클로 몽블랑, 프로젝토 콰트로 까바 브뤼 3","Clos Montblanc, Proyecto Cu4tro Cava Brut Rose",4,750,12.0,1,2,1,1,../../media/images/wine/02175.jpg,3
581,"클로 몽블랑, 프로젝토 콰트로 까바 브뤼","Clos Montblanc, Proyecto Cu4tro Cava Brut",4,750,12.0,1,3,1,1,../../media/images/wine/02176.jpg,3
582,"클로 몽블랑, 마카베우 샤도네이","Clos Montblanc, Macabeu Chardonnay",2,750,13.0,1,3,1,1,../../media/images/wine/02177.jpg,3
583,"클로 몽블랑, 템프라니요","Clos Montblanc, Tempranillo",1,750,13.0,1,3,3,3,../../media/images/wine/02178.jpg,3
584,"카사 로호, 무쏘 소비뇽 블랑","Casa Rojo, Musso Sauvignon Blanc",2,750,13.0,1,4,1,5,../../media/images/wine/02179.jpg,3
585,"카사 로호, 무쏘 피노 누아","Casa Rojo, Musso Pinot Noir",1,750,13.0,1,3,2,3,../../media/images/wine/02180.png,3
586,"카사 로호, 무쏘 템프라니요","Casa Rojo, Musso Tempranillo",1,750,14.0,1,3,3,2,../../media/images/wine/02181.jpg,3
587,"카사 로호, 무쏘 카바","Casa Rojo, Musso Cava",4,750,11.5,1,3,1,1,../../media/images/wine/02182.png,3
588,"카사 로호, 무쏘 메를로","Casa Rojo, Musso Merlot",1,750,13.0,1,3,3,2,../../media/images/wine/02183.png,3
589,"카사 로호, 무쏘 3","Casa Rojo, Musso Rose",3,750,12.0,1,3,1,3,../../media/images/wine/02184.jpg,3
590,"콘데 데 카랄, 브뤼 로사도","Conde de Caralt, Brut Rosdo",4,750,13.0,1,3,1,3,../../media/images/wine/02185.jpg,3
591,"콘데 데 카랄, 브뤼","Conde de Caralt, Brut",4,750,13.0,1,3,1,5,../../media/images/wine/02186.jpg,3
592,"보데가스 루존, 그랑 까스티요 데 마닥스 1","Bodegas Luzon, Gran Castillo de Madax Tinto",1,750,15.0,1,3,3,1,../../media/images/wine/02187.png,3
593,"보데가스 루존, 까스티요 데 마닥스 2","Bodegas Luzon, Castillo de Madax White",2,750,13.0,1,4,1,4,../../media/images/wine/02188.png,3
594,"보데가스 루손, 크리안자","Bodegas Luzon, Crianza",1,750,15.0,1,3,3,3,../../media/images/wine/02189.png,3
595,"보데가스 루손, 에이트 메세스","Bodegas Luzon, 8 Meses",3,750,15.0,1,3,3,3,../../media/images/wine/02190.png,3
596,"루손, 블랑코","Luzon, Coleccion Blanco",2,750,13.0,1,3,1,5,../../media/images/wine/02191.jpg,3
597,"빈도스 엘 솔레도, 비엔아마도 2 라벨","Vinedos el Soleado, Bienamado White Label",1,750,14.5,1,2,3,2,../../media/images/wine/02192.jpg,3
598,"빈도스 엘 솔레도, 800 미터 2 라벨","Vinedos el Soleado, 800 Huit White Label",1,750,13.5,1,3,3,2,../../media/images/wine/02193.jpg,3
599,"빈도스 엘 솔레도, 누오","Vinedos el Soleado, Nuo",1,750,14.0,1,2,3,2,../../media/images/wine/02194.jpg,3
600,시크 바르셀로나 브뤼,Chic Barcelona Brut,4,750,11.5,1,3,1,4,../../media/images/wine/02195.jpg,3
601,자딘 데 르꿀로,Jardin de Luculo,1,750,15.0,1,2,3,1,../../media/images/wine/02196.png,3
602,라 그랑하 360,La Granja 360,1,750,14.0,1,2,3,1,../../media/images/wine/02197.jpg,3
603,"마르케사 데 아티자, 가르나차","Marquesa de Atiza, Garnacha",1,750,14.0,1,2,3,1,../../media/images/wine/02198.png,3
604,"마르케사 데 아티자, 마카베오","Marzuesa de Atiza, Macabeo",2,750,13.0,1,3,1,5,../../media/images/wine/02199.png,3
605,"바리나스, 모나스트렐 오가닉","Barinas, Monastrell Organic",1,750,14.0,1,3,3,2,../../media/images/wine/02200.jpg,3
606,"아네쿱, 아마티스타 모스카토","Anecoop, Amatista Moscato",2,750,5.0,4,2,1,5,../../media/images/wine/02201.jpg,3
607,"아네쿱, 아마티스타 틴토 드 프리마베라","Anecoop, Amatista Tinto De Primavera",1,750,9.0,3,3,2,5,../../media/images/wine/02202.jpg,3
608,"아네쿱, 프리골드 블랑","Anecoop, Freegold Blnac",2,750,12.0,4,2,1,5,../../media/images/wine/02203.jpg,3
609,"아네쿱, 프리골드 틴토","Anecoop, Freegold Tinto",1,750,14.0,3,2,2,5,../../media/images/wine/02204.jpg,3
610,아네쿱 까사 엔젤 세미돌체,Anecoop Casa L'Angel Semi dulce,1,750,13.0,3,2,2,2,../../media/images/wine/02205.jpg,3
611,아네쿱 까사 엔젤 카베네 쇼비뇽,Anecoop Casa L'Angel Cabernet Sauvignon,1,750,13.0,1,3,3,2,../../media/images/wine/02206.jpg,3
612,아네쿱 후안 데 후아네스 벤디미아 브론즈 1,Anecoop Juan de Juanes Vendimia Bronce Red,1,750,13.5,1,3,3,1,../../media/images/wine/02207.jpg,3
613,"아네쿱, 까사엔젤 모스카토 블랑코","Anecoop, Casa L'Angel Moscato Blanco",2,750,5.0,4,2,1,4,../../media/images/wine/02208.jpg,3
614,"아네쿱, 까사엔젤 모스카토 로사도","Anecoop, Casa L'Angel Moscato Rosado",3,750,5.0,4,1,1,3,../../media/images/wine/02209.jpg,3
615,에이스 와인,Ace Wine,2,750,12.0,5,2,1,4,../../media/images/wine/02210.jpg,3
616,캔사 까바 브뤼,Can Xa Cava Brut,4,750,12.0,1,4,1,2,../../media/images/wine/02211.jpg,3
617,"압바디아 올리바, 템프라니요","Abadia de la Oliva, Tempranillo",1,750,14.0,1,3,3,3,../../media/images/wine/02212.jpg,3
618,"빠소 씨에이로, 알바리뇨","Pazo Cilleiro, Albarino",2,750,14.0,1,4,1,4,../../media/images/wine/02213.jpg,3
619,"페데리코 파테니나, 템프라니요","Federico Parternina, Rioja Tempranillo",1,750,14.0,1,3,3,1,../../media/images/wine/02214.jpg,3
620,"페데리코 파테니나, 까바 브뤼 스페셜 에디션","Federico Parternina, Cava Brut Special Edition",4,750,11.5,1,4,1,2,../../media/images/wine/02215.jpg,3
621,"페데리코 파테니나, 크리안자 반다 오로","Federico Parternina, Crianza Banda Oro",1,750,13.5,1,3,3,1,../../media/images/wine/02216.jpg,3
622,"페데리코 파테니나, 까바 브뤼","Federico Paternina, Cava Brut",4,750,11.5,1,3,1,3,../../media/images/wine/02217.jpg,3
623,"페데리코 파테니나, 그랑 레세르바","Federico Paternina, Gran Reserva",1,750,13.5,1,3,4,2,../../media/images/wine/02218.jpg,3
624,"페데리코 파테니나, 크리안자","Federico Paternina, Crianza",1,750,13.5,1,3,3,1,../../media/images/wine/02219.jpg,3
625,"오스본, 솔라즈 템프라니요 까베르네 소비뇽","Osborne, Solaz Tempranillo Cabernet Sauvignon",1,750,12.5,1,3,3,1,../../media/images/wine/02220.png,3
626,"오스본, 솔라즈 쉬라즈 템프라니요","Osborne, Solaz Shiraz Tempranillo",1,750,14.5,1,3,4,1,../../media/images/wine/02221.png,3
627,"오스본, 솔라즈 베르데호","Osborne, Solaz Verdejo",2,750,12.0,1,3,1,5,../../media/images/wine/02222.png,3
628,"오스본, 루비 포트","Osborne, Ruby Port",5,750,20.0,5,2,2,2,../../media/images/wine/02223.jpg,3
629,발트라우드,Waltraud,2,750,13.0,1,3,1,1,../../media/images/wine/02224.jpg,3
630,"토레스, 비냐 에스메랄다 스프링 에디션","Torres, Vina Esmeralda Spring Edition",2,750,11.5,3,3,1,3,../../media/images/wine/02225.jpg,3
631,세파 포 세파,Cepa por Cepa,1,750,15.0,1,3,3,3,../../media/images/wine/02226.jpg,3
632,"마르께스 데 톨레도, 베르데호","Marques de Toledo, Verdejo",2,750,12.0,1,3,1,3,../../media/images/wine/02227.jpg,3
633,"마르께스 데 톨레도, 크리안자","Marques de Toledo, Crianza",1,750,13.0,1,3,3,1,../../media/images/wine/02228.jpg,3
634,"마르께스 데 톨레도, 리제르바","Marques de Toledo, Reserva",1,750,13.0,1,3,3,1,../../media/images/wine/02229.jpg,3
635,"마르께스 데 톨레도, 그란 리제르바","Marques de Toledo, Grand Reserva",1,750,13.0,1,3,3,1,../../media/images/wine/02230.jpg,3
636,산다라 4 3,Sandara Sparkling Rose,4,750,7.5,3,2,1,2,../../media/images/wine/02231.jpg,3
637,산다라 샤도네이 사케 4,Sandara Chardonnay Sake Sparkling,4,375,8.0,3,3,1,2,../../media/images/wine/02232.jpg,3
638,산다라 4 2,Sandara Sparkling White,4,750,7.5,3,2,1,5,../../media/images/wine/02233.jpg,3
639,산다라 4 1,Sandara Sparkling Red,4,750,7.5,3,3,1,4,../../media/images/wine/02234.jpg,3
640,산다라 와인 모히토,Sandara Wine Mojito,4,750,8.0,3,2,1,2,../../media/images/wine/02235.jpg,3
641,메르캣 까바 브뤼 네이처,Mercat Cava Brut Nature,4,750,12.0,1,3,1,1,../../media/images/wine/02236.jpg,3
642,메르캣 까바 브뤼,Mercat Cava Brut,4,750,12.0,1,2,1,1,../../media/images/wine/02237.jpg,3
643,녹스 틴토,Nox Tinto,1,750,13.0,1,3,3,2,../../media/images/wine/02238.jpg,3
644,녹스 블랑코,Nox Blanco,2,750,11.0,1,5,1,5,../../media/images/wine/02239.jpg,3
645,"베리 브라더스 & 러드, 더 머천트 3","Berry Bros. & Rudd, The Merchant's Rose",3,750,12.5,1,3,1,4,../../media/images/wine/02240.jpg,3
646,"벨리 브라더스 & 러드, 더 머천트 2","Berry Bros. & Rudd, The Merchant's White",2,750,12.0,1,3,1,4,../../media/images/wine/02241.jpg,3
647,"베리 브라더스 & 러드, 더 머천트 1","Berry Bros. & Rudd, The Merchant's Red",1,750,13.5,1,3,3,2,../../media/images/wine/02242.jpg,3
648,"르네 바르비에, 로블 1","Rene Barbier, Robel red",1,375,15.0,1,3,3,1,../../media/images/wine/02243.jpg,3
649,"르네 바르비에, 칼리너 세코 2","Rene Barbier, Kraliner Seco White",2,375,13.0,1,5,1,4,../../media/images/wine/02244.jpg,3
650,"프레시넷, 미아 틴토","Freixenet, Mia Tinto",1,750,14.0,1,3,3,1,../../media/images/wine/02245.jpg,3
651,"프레시넷, 미아 3","Frexienet, Mia Rose",3,750,12.0,1,5,1,2,../../media/images/wine/02246.jpg,3
652,"프레시넷, 미아 푸르티&스위트","Freixenet, Mia Fruity&Sweet",4,750,8.0,4,3,1,2,../../media/images/wine/02247.jpg,3
653,"프레시넷, 미아 프레시&크리스피","Freixenet, Mia Fresh&Crisp",4,750,7.0,4,3,1,1,../../media/images/wine/02248.jpg,3
654,오로야 스시 블랑,Oroya Sushi Blanc,2,750,12.0,1,4,1,4,../../media/images/wine/02249.jpg,3
655,"프레시넷, 카르타 네바다","Freixenet, Carta Nevada",4,750,12.0,3,2,1,5,../../media/images/wine/02250.jpg,3
656,알레그리아 틴토,Alegria Tinto,1,750,12.0,1,3,3,1,../../media/images/wine/02251.jpg,3
657,알레그리아 블랑코,Alegria Blanco,2,750,12.0,2,4,1,4,../../media/images/wine/02252.png,3
658,"루스토, 올로로소 돈 누뇨 솔레라 레세르바","Lustau, Oloroso Don Nuno Solera Reserva",5,750,20.0,1,2,2,3,../../media/images/wine/02253.jpg,3
659,"루스토, 이스트 인디아 솔레라","Lustau, East India Solera",5,750,20.0,5,2,3,4,../../media/images/wine/02254.jpg,3
660,"루스토, 아몬띠야도 로스 아르코스 솔레라 레세르바","Lustau, Amontillado Los Arcos Solera Reserva",5,750,18.5,1,2,2,3,../../media/images/wine/02255.jpg,3
661,플라티노 핑크 모스카토,Platino Pink Moscato,4,750,7.0,4,2,1,2,../../media/images/wine/02256.jpg,3
662,플라티노 블루 모스카토,Platino Blue Moscato,4,750,8.0,4,1,1,2,../../media/images/wine/02257.jpg,3
663,"보데가스 브레카, 가르나차 데 푸에고 1","Bodegas Breca, Garnacha de Fuego Red",1,750,14.5,1,3,3,2,../../media/images/wine/02258.jpg,3
664,푸에고 올드 바인 가르나차,Fuego Old vine Garnacha,1,750,14.5,1,3,3,2,../../media/images/wine/02259.jpg,3
665,본 샹스 모스카토 3,Bonne Chance Moscato Rose,4,750,7.0,4,1,1,2,../../media/images/wine/02260.jpg,3
666,본 샹스 모스카토,Bonne Chance Moscato,4,750,7.0,4,1,1,2,../../media/images/wine/02261.jpg,3
667,"프로베토, 로사토 세미-세코","Provetto, Rosato Semi-Secco",4,750,11.0,2,2,1,4,../../media/images/wine/02262.jpg,3
668,프로베토 2 브뤼,Provetto White Brut,4,750,10.5,1,2,1,2,../../media/images/wine/02263.jpg,3
669,"발렌시소, 까바마","Valenciso, Cabama",1,750,15.0,1,3,3,1,../../media/images/wine/02264.png,3
670,제니오 에스파뇰 실버,Genio Espanol Silver,1,750,14.0,1,3,3,2,../../media/images/wine/02265.jpg,3
671,제니오 에스파뇰 골드,Genio Espanol Gold,1,750,14.5,1,3,3,2,../../media/images/wine/02266.jpg,3
672,트렌칼로스 소비뇽 블랑,Trencalos Sauvignon Blanc,2,750,12.5,1,4,1,4,../../media/images/wine/02267.jpg,3
673,파소스 드 라 카풀라 베르데호,Pasos de la Capula Verdejo,2,750,12.5,1,3,1,2,../../media/images/wine/02268.jpg,3
674,파소스 드 라 카풀라 쉬라,Pasos de la Capula Syrah,1,750,13.0,1,3,3,2,../../media/images/wine/02269.jpg,3
675,제스토스 올드 바인 가르나차,Zestos Old Vine Garnacha,1,750,14.0,1,4,3,1,../../media/images/wine/02270.jpg,3
676,"발타사르, 가르나차 히어로","Baltasar, Garnacha Heroe",1,750,15.0,1,3,3,1,../../media/images/wine/02271.jpg,3
677,발타사르 가르나차,Baltasar Garnacha,1,750,15.0,1,3,2,2,../../media/images/wine/02272.jpg,3
678,"앙시앙 땅, 썸머 에디션","Anciens Temps, Summer Edition",2,750,12.5,1,3,1,3,../../media/images/wine/03001.png,1
679,"몽 발롱, 샤르도네","Monte Vallon, Chardonnay",2,750,13.5,1,3,1,2,../../media/images/wine/03002.png,1
680,"몽 발롱, 까베르네 소비뇽","Monte Vallon, Cabernet Sauvignon",1,750,13.5,1,3,3,1,../../media/images/wine/03003.png,1
681,"셀렉션 코텔, 까베르네 소비뇽","Selection Courtelles ,Caberent Sauvignon",1,750,13.5,1,3,3,1,../../media/images/wine/03004.png,1
682,"에메 아르누, 비오니에 샤르도네","Aime Arnoux, Viognier Chardonnay",2,750,12.5,1,3,2,1,../../media/images/wine/03005.png,1
683,"랑데뷰, 카베르네 시라","Rendez-Vous, Cabernet Syrah",1,750,14.0,1,3,3,1,../../media/images/wine/03006.png,1
684,"랑데뷰, 프리미에 샤도네이","Rendez-Vous, Premier Chardonnay",2,750,14.0,1,3,1,2,../../media/images/wine/03007.png,1
685,"귄체트, 그랑 리제르바","Guinchette, Grande Reserve",1,750,14.0,1,3,3,1,../../media/images/wine/03008.png,1
686,"비노블스 포레, 샤또 레 아르두앵","Vinobles Faure, Chateau Les Ardouins",1,750,14.5,3,2,3,1,../../media/images/wine/03009.png,1
687,"비노블스 포레, 샤또 르핌플렛","Vinobles Faure, Chateau Repimplet",1,750,14.5,2,2,2,1,../../media/images/wine/03010.png,1
688,"비노블스 포레, 샤또 데 트로스 물랭","Vinobles Faure, Chateau Des Trois Moulins",1,750,14.5,3,2,2,2,../../media/images/wine/03011.png,1
689,그랑 세레스 지공다스 배드애스,Grandes Serres Gigondas Badass,1,750,15.0,1,3,3,1,../../media/images/wine/03012.png,1
690,그랑 세레스 비장 고 그린,Grandes Serres Visan Go Green,1,750,15.0,1,3,3,1,../../media/images/wine/03013.png,1
691,그랑 세레스 락 앤 론,Grandes Serres Rock'n Rhone,1,750,15.0,1,2,3,1,../../media/images/wine/03014.png,1
692,"샤또 퀴르통, 라 페리에르","Chateau Curton, La Perriere",1,750,15.0,1,2,3,1,../../media/images/wine/03015.png,1
693,"도멘 브쏭, 샤블리 프리미에 크뤼 바이용","Domaine Besson, Chablis 1er Cru Vailllons",2,750,13.0,1,4,1,4,../../media/images/wine/03016.png,1
694,"도멘 브쏭, 샤블리 프리미에 크뤼 몽맹","Domaine Besson, Chablis 1er Cru Montmains",2,750,13.0,1,4,1,4,../../media/images/wine/03017.png,1
695,"도멘 브쏭, 샤블리","Domaine Besson, Chablis",2,750,13.0,1,4,1,4,../../media/images/wine/03018.png,1
696,"도멘 부르소, 끌로 드 부조 그랑 크뤼","Domaine Boursot, Clos Vougeot Grand Cru",1,750,14.0,1,3,2,1,../../media/images/wine/03019.png,1
697,"도멘 부르소, 꼬뜨 드 뉘 빌라지","Domaine Boursot, Côte de Nuits-Villages",1,750,14.0,1,4,2,1,../../media/images/wine/03020.png,1
698,"파미유 부그리에, 퓨어 발레 피노누아","Famille Bougrier, Pure Vallee Pinot Noir",1,750,13.5,1,3,2,1,../../media/images/wine/03021.png,1
699,"파미유 부그리에, 퓨어 발레 샤도네이","Famille Bougrier, Pure Vallee Chardonnay",2,750,14.0,1,3,1,4,../../media/images/wine/03022.png,1
700,"페트론 68, 블랑 드 블랑 브뤼","Petrone 68, Blanc de Blancs Brut",4,750,11.5,1,4,1,2,../../media/images/wine/03023.png,1
701,샴페인 사이러스 머뮤이스 밀레짐 브뤼,Champagne Cyrus Mermuys Millesime Brut,4,750,12.5,1,4,1,3,../../media/images/wine/03024.png,1
702,샴페인 사이러스 머뮤이스 블랑 드 블랑 브뤼,Champagne Cyrus Mermuys Blanc de Blancs Brut,4,750,12.5,1,4,1,3,../../media/images/wine/03025.png,1
703,샴페인 사이러스 머뮤이스 브뤼,Champagne Cyrus Mermuys Brut,4,750,13.0,1,4,1,3,../../media/images/wine/03026.png,1
704,"레 비뇨블 퐁까이유, 르 베르상 비오니에","Les Vignobles Foncalieu, Le Versant Viognier",2,750,14.0,1,3,1,2,../../media/images/wine/03027.png,1
705,"레 비뇨블 퐁까이유, 르 베르상 그르나슈 3 리미티드","Les Vignobles Foncalieu, Le Versant Grenache Rosé Limited",3,750,14.0,1,3,2,2,../../media/images/wine/03028.png,1
706,"버나드 롱클라스, 블랑 드 블랑 브뤼","Bernard Lonclas, Blanc de Blancs Brut",4,750,13.0,1,5,1,2,../../media/images/wine/03029.png,1
