sell_id,store_id,wine_id,sell_reg_time,sell_price,sell_promot,sell_state
5148,14,82,2023-07-20 13:20:35,22000,wine number 5148,1
5149,14,87,2023-07-20 13:20:35,35000,wine number 5149,1
5150,14,90,2023-07-20 13:20:35,20000,wine number 5150,1
5151,14,97,2023-07-20 13:20:35,18000,wine number 5151,1
5152,14,98,2023-07-20 13:20:35,37000,wine number 5152,1
5153,14,102,2023-07-20 13:20:35,30000,wine number 5153,1
5154,14,109,2023-07-20 13:20:35,28000,wine number 5154,1
5155,14,110,2023-07-20 13:20:35,30000,wine number 5155,1
5156,14,113,2023-07-20 13:20:35,27000,wine number 5156,1
5157,14,115,2023-07-20 13:20:35,23000,wine number 5157,1
5158,14,117,2023-07-20 13:20:35,18000,wine number 5158,1
5159,14,121,2023-07-20 13:20:35,37000,wine number 5159,1
5160,14,122,2023-07-20 13:20:35,30000,wine number 5160,1
5161,14,127,2023-07-20 13:20:35,28000,wine number 5161,1
5162,14,129,2023-07-20 13:20:35,28000,wine number 5162,1
5163,14,139,2023-07-20 13:20:35,33000,wine number 5163,1
5164,14,141,2023-07-20 13:20:35,22000,wine number 5164,1
5165,14,143,2023-07-20 13:20:35,28000,wine number 5165,1
5166,14,145,2023-07-20 13:20:35,35000,wine number 5166,1
5167,14,149,2023-07-20 13:20:35,27000,wine number 5167,1
5168,14,150,2023-07-20 13:20:35,23000,wine number 5168,1
5169,14,151,2023-07-20 13:20:35,18000,wine number 5169,1
5170,14,157,2023-07-20 13:20:35,30000,wine number 5170,1
5171,14,158,2023-07-20 13:20:35,23000,wine number 5171,1
5172,14,161,2023-07-20 13:20:35,35000,wine number 5172,1
5173,14,165,2023-07-20 13:20:35,22000,wine number 5173,1
5174,14,166,2023-07-20 13:20:35,18000,wine number 5174,1
5175,14,169,2023-07-20 13:20:35,30000,wine number 5175,1
5176,14,171,2023-07-20 13:20:35,37000,wine number 5176,1
5177,14,175,2023-07-20 13:20:35,33000,wine number 5177,1
5178,14,177,2023-07-20 13:20:35,32000,wine number 5178,1
5179,14,185,2023-07-20 13:20:35,37000,wine number 5179,1
5180,14,186,2023-07-20 13:20:35,22000,wine number 5180,1
5181,14,193,2023-07-20 13:20:35,23000,wine number 5181,1
5182,14,199,2023-07-20 13:20:35,25000,wine number 5182,1
5183,14,203,2023-07-20 13:20:35,32000,wine number 5183,1
5184,14,205,2023-07-20 13:20:35,22000,wine number 5184,1
5185,14,218,2023-07-20 13:20:35,23000,wine number 5185,1
5186,14,223,2023-07-20 13:20:35,28000,wine number 5186,1
5187,14,230,2023-07-20 13:20:35,23000,wine number 5187,1
5188,14,235,2023-07-20 13:20:35,20000,wine number 5188,1
5189,14,238,2023-07-20 13:20:35,18000,wine number 5189,1
5190,14,241,2023-07-20 13:20:35,37000,wine number 5190,1
5191,14,243,2023-07-20 13:20:35,32000,wine number 5191,1
5192,14,258,2023-07-20 13:20:35,32000,wine number 5192,1
5193,14,261,2023-07-20 13:20:35,28000,wine number 5193,1
5194,14,267,2023-07-20 13:20:35,27000,wine number 5194,1
5195,14,271,2023-07-20 13:20:35,33000,wine number 5195,1
5196,14,275,2023-07-20 13:20:35,32000,wine number 5196,1
5197,14,277,2023-07-20 13:20:35,37000,wine number 5197,1
5198,14,286,2023-07-20 13:20:35,28000,wine number 5198,1
5199,14,287,2023-07-20 13:20:35,27000,wine number 5199,1
5200,14,289,2023-07-20 13:20:35,37000,wine number 5200,1
5201,14,294,2023-07-20 13:20:35,32000,wine number 5201,1
5202,14,311,2023-07-20 13:20:35,30000,wine number 5202,1
5203,14,318,2023-07-20 13:20:35,27000,wine number 5203,1
5204,14,322,2023-07-20 13:20:35,33000,wine number 5204,1
5205,14,326,2023-07-20 13:20:35,28000,wine number 5205,1
5206,14,327,2023-07-20 13:20:35,27000,wine number 5206,1
5207,14,330,2023-07-20 13:20:35,30000,wine number 5207,1
5208,14,338,2023-07-20 13:20:35,20000,wine number 5208,1
5209,14,342,2023-07-20 13:20:35,28000,wine number 5209,1
5210,14,343,2023-07-20 13:20:35,27000,wine number 5210,1
5211,14,351,2023-07-20 13:20:35,23000,wine number 5211,1
5212,14,355,2023-07-20 13:20:35,27000,wine number 5212,1
5213,14,357,2023-07-20 13:20:35,28000,wine number 5213,1
5214,14,361,2023-07-20 13:20:35,23000,wine number 5214,1
5215,14,363,2023-07-20 13:20:35,37000,wine number 5215,1
5216,14,365,2023-07-20 13:20:35,37000,wine number 5216,1
5217,14,366,2023-07-20 13:20:35,27000,wine number 5217,1
5218,14,367,2023-07-20 13:20:35,20000,wine number 5218,1
5219,14,369,2023-07-20 13:20:35,20000,wine number 5219,1
5220,14,374,2023-07-20 13:20:35,33000,wine number 5220,1
5221,14,377,2023-07-20 13:20:35,37000,wine number 5221,1
5222,14,378,2023-07-20 13:20:35,37000,wine number 5222,1
5223,14,381,2023-07-20 13:20:35,23000,wine number 5223,1
5224,14,383,2023-07-20 13:20:35,35000,wine number 5224,1
5225,14,385,2023-07-20 13:20:35,27000,wine number 5225,1
5226,14,398,2023-07-20 13:20:35,30000,wine number 5226,1
5227,14,399,2023-07-20 13:20:35,23000,wine number 5227,1
5228,14,401,2023-07-20 13:20:35,23000,wine number 5228,1
5229,14,403,2023-07-20 13:20:35,25000,wine number 5229,1
5230,14,406,2023-07-20 13:20:35,23000,wine number 5230,1
5231,14,407,2023-07-20 13:20:35,23000,wine number 5231,1
5232,14,418,2023-07-20 13:20:35,25000,wine number 5232,1
5233,14,419,2023-07-20 13:20:35,22000,wine number 5233,1
5234,14,423,2023-07-20 13:20:35,27000,wine number 5234,1
5235,14,426,2023-07-20 13:20:35,33000,wine number 5235,1
5236,14,429,2023-07-20 13:20:35,20000,wine number 5236,1
5237,14,438,2023-07-20 13:20:35,25000,wine number 5237,1
5238,14,442,2023-07-20 13:20:35,20000,wine number 5238,1
5239,14,445,2023-07-20 13:20:35,35000,wine number 5239,1
5240,14,447,2023-07-20 13:20:35,20000,wine number 5240,1
5241,14,451,2023-07-20 13:20:35,20000,wine number 5241,1
5242,14,454,2023-07-20 13:20:35,22000,wine number 5242,1
5243,14,457,2023-07-20 13:20:35,18000,wine number 5243,1
5244,14,461,2023-07-20 13:20:35,28000,wine number 5244,1
5245,14,462,2023-07-20 13:20:35,20000,wine number 5245,1
5246,14,466,2023-07-20 13:20:35,30000,wine number 5246,1
5247,14,467,2023-07-20 13:20:35,30000,wine number 5247,1
5248,14,469,2023-07-20 13:20:35,33000,wine number 5248,1
5249,14,471,2023-07-20 13:20:35,32000,wine number 5249,1
5250,14,473,2023-07-20 13:20:35,30000,wine number 5250,1
5251,14,477,2023-07-20 13:20:35,37000,wine number 5251,1
5252,14,479,2023-07-20 13:20:35,35000,wine number 5252,1
5253,14,483,2023-07-20 13:20:35,23000,wine number 5253,1
5254,14,485,2023-07-20 13:20:35,35000,wine number 5254,1
5255,14,486,2023-07-20 13:20:35,18000,wine number 5255,1
5256,14,487,2023-07-20 13:20:35,18000,wine number 5256,1
5257,14,489,2023-07-20 13:20:35,22000,wine number 5257,1
5258,14,491,2023-07-20 13:20:35,27000,wine number 5258,1
5259,14,493,2023-07-20 13:20:35,33000,wine number 5259,1
5260,14,494,2023-07-20 13:20:35,30000,wine number 5260,1
5261,14,497,2023-07-20 13:20:35,20000,wine number 5261,1
5262,14,506,2023-07-20 13:20:35,25000,wine number 5262,1
5263,14,509,2023-07-20 13:20:35,20000,wine number 5263,1
5264,14,513,2023-07-20 13:20:35,35000,wine number 5264,1
5265,14,522,2023-07-20 13:20:35,28000,wine number 5265,1
5266,14,523,2023-07-20 13:20:35,23000,wine number 5266,1
5267,14,525,2023-07-20 13:20:35,32000,wine number 5267,1
5268,14,530,2023-07-20 13:20:35,30000,wine number 5268,1
5269,14,531,2023-07-20 13:20:35,30000,wine number 5269,1
5270,14,533,2023-07-20 13:20:35,30000,wine number 5270,1
5271,14,534,2023-07-20 13:20:35,20000,wine number 5271,1
5272,14,545,2023-07-20 13:20:35,33000,wine number 5272,1
5273,14,554,2023-07-20 13:20:35,28000,wine number 5273,1
5274,14,558,2023-07-20 13:20:35,30000,wine number 5274,1
5275,14,563,2023-07-20 13:20:35,18000,wine number 5275,1
5276,14,566,2023-07-20 13:20:35,18000,wine number 5276,1
5277,14,573,2023-07-20 13:20:35,30000,wine number 5277,1
5278,14,574,2023-07-20 13:20:35,30000,wine number 5278,1
5279,14,582,2023-07-20 13:20:35,18000,wine number 5279,1
5280,14,593,2023-07-20 13:20:35,22000,wine number 5280,1
5281,14,598,2023-07-20 13:20:35,27000,wine number 5281,1
5282,14,601,2023-07-20 13:20:35,23000,wine number 5282,1
5283,14,607,2023-07-20 13:20:35,37000,wine number 5283,1
5284,14,609,2023-07-20 13:20:35,37000,wine number 5284,1
5285,14,610,2023-07-20 13:20:35,25000,wine number 5285,1
5286,14,611,2023-07-20 13:20:35,22000,wine number 5286,1
5287,14,614,2023-07-20 13:20:35,23000,wine number 5287,1
5288,14,617,2023-07-20 13:20:35,30000,wine number 5288,1
5289,14,627,2023-07-20 13:20:35,23000,wine number 5289,1
5290,14,630,2023-07-20 13:20:35,22000,wine number 5290,1
5291,14,634,2023-07-20 13:20:35,23000,wine number 5291,1
5292,14,643,2023-07-20 13:20:35,23000,wine number 5292,1
5293,14,646,2023-07-20 13:20:35,32000,wine number 5293,1
5294,14,650,2023-07-20 13:20:35,28000,wine number 5294,1
5295,14,655,2023-07-20 13:20:35,20000,wine number 5295,1
5296,14,658,2023-07-20 13:20:35,28000,wine number 5296,1
5297,14,659,2023-07-20 13:20:35,37000,wine number 5297,1
5298,14,667,2023-07-20 13:20:35,25000,wine number 5298,1
5299,14,670,2023-07-20 13:20:35,20000,wine number 5299,1
5300,14,673,2023-07-20 13:20:35,20000,wine number 5300,1
5301,14,675,2023-07-20 13:20:35,18000,wine number 5301,1
5302,14,679,2023-07-20 13:20:35,27000,wine number 5302,1
5303,14,683,2023-07-20 13:20:35,18000,wine number 5303,1
5304,14,687,2023-07-20 13:20:35,32000,wine number 5304,1
5305,14,693,2023-07-20 13:20:35,20000,wine number 5305,1
5306,14,698,2023-07-20 13:20:35,18000,wine number 5306,1
5307,14,699,2023-07-20 13:20:35,22000,wine number 5307,1
5308,14,703,2023-07-20 13:20:35,27000,wine number 5308,1
5309,14,711,2023-07-20 13:20:35,35000,wine number 5309,1
5310,14,722,2023-07-20 13:20:35,22000,wine number 5310,1
5311,14,723,2023-07-20 13:20:35,23000,wine number 5311,1
5312,14,726,2023-07-20 13:20:35,33000,wine number 5312,1
5313,14,730,2023-07-20 13:20:35,27000,wine number 5313,1
5314,14,731,2023-07-20 13:20:35,22000,wine number 5314,1
5315,14,734,2023-07-20 13:20:35,18000,wine number 5315,1
5316,14,737,2023-07-20 13:20:35,20000,wine number 5316,1
5317,14,738,2023-07-20 13:20:35,35000,wine number 5317,1
5318,14,739,2023-07-20 13:20:35,23000,wine number 5318,1
5319,14,746,2023-07-20 13:20:35,20000,wine number 5319,1
5320,14,747,2023-07-20 13:20:35,30000,wine number 5320,1
5321,14,749,2023-07-20 13:20:35,37000,wine number 5321,1
5322,14,750,2023-07-20 13:20:35,20000,wine number 5322,1
5323,14,754,2023-07-20 13:20:35,37000,wine number 5323,1
5324,14,762,2023-07-20 13:20:35,37000,wine number 5324,1
5325,14,767,2023-07-20 13:20:35,32000,wine number 5325,1
5326,14,769,2023-07-20 13:20:35,32000,wine number 5326,1
5327,14,774,2023-07-20 13:20:35,20000,wine number 5327,1
5328,14,775,2023-07-20 13:20:35,18000,wine number 5328,1
5329,14,779,2023-07-20 13:20:35,33000,wine number 5329,1
5330,14,781,2023-07-20 13:20:35,22000,wine number 5330,1
5331,14,785,2023-07-20 13:20:35,18000,wine number 5331,1
5332,14,787,2023-07-20 13:20:35,20000,wine number 5332,1
5333,14,789,2023-07-20 13:20:35,23000,wine number 5333,1
5334,14,794,2023-07-20 13:20:35,35000,wine number 5334,1
5335,14,797,2023-07-20 13:20:35,23000,wine number 5335,1
5336,14,803,2023-07-20 13:20:35,22000,wine number 5336,1
5337,14,805,2023-07-20 13:20:35,18000,wine number 5337,1
5338,14,806,2023-07-20 13:20:35,25000,wine number 5338,1
5339,14,810,2023-07-20 13:20:35,23000,wine number 5339,1
5340,14,811,2023-07-20 13:20:35,25000,wine number 5340,1
5341,14,817,2023-07-20 13:20:35,30000,wine number 5341,1
5342,14,818,2023-07-20 13:20:35,32000,wine number 5342,1
5343,14,823,2023-07-20 13:20:35,37000,wine number 5343,1
5344,14,829,2023-07-20 13:20:35,18000,wine number 5344,1
5345,14,833,2023-07-20 13:20:35,22000,wine number 5345,1
5346,14,834,2023-07-20 13:20:35,30000,wine number 5346,1
5347,14,835,2023-07-20 13:20:35,30000,wine number 5347,1
5348,14,837,2023-07-20 13:20:35,30000,wine number 5348,1
5349,14,841,2023-07-20 13:20:35,25000,wine number 5349,1
5350,14,843,2023-07-20 13:20:35,23000,wine number 5350,1
5351,14,846,2023-07-20 13:20:35,27000,wine number 5351,1
5352,14,847,2023-07-20 13:20:35,32000,wine number 5352,1
5353,14,849,2023-07-20 13:20:35,30000,wine number 5353,1
5354,14,854,2023-07-20 13:20:35,23000,wine number 5354,1
5355,14,857,2023-07-20 13:20:35,23000,wine number 5355,1
5356,14,858,2023-07-20 13:20:35,25000,wine number 5356,1
5357,14,859,2023-07-20 13:20:35,33000,wine number 5357,1
5358,14,863,2023-07-20 13:20:35,27000,wine number 5358,1
5359,14,866,2023-07-20 13:20:35,35000,wine number 5359,1
5360,14,867,2023-07-20 13:20:35,20000,wine number 5360,1
5361,14,873,2023-07-20 13:20:35,35000,wine number 5361,1
5362,14,877,2023-07-20 13:20:35,23000,wine number 5362,1
5363,14,878,2023-07-20 13:20:35,35000,wine number 5363,1
5364,14,883,2023-07-20 13:20:35,27000,wine number 5364,1
5365,14,894,2023-07-20 13:20:35,20000,wine number 5365,1
5366,14,897,2023-07-20 13:20:35,28000,wine number 5366,1
5367,14,901,2023-07-20 13:20:35,28000,wine number 5367,1
5368,14,905,2023-07-20 13:20:35,20000,wine number 5368,1
5369,14,907,2023-07-20 13:20:35,28000,wine number 5369,1
5370,14,909,2023-07-20 13:20:35,22000,wine number 5370,1
5371,14,911,2023-07-20 13:20:35,18000,wine number 5371,1
5372,14,913,2023-07-20 13:20:35,18000,wine number 5372,1
5373,14,914,2023-07-20 13:20:35,27000,wine number 5373,1
5374,14,917,2023-07-20 13:20:35,20000,wine number 5374,1
5375,14,918,2023-07-20 13:20:35,35000,wine number 5375,1
5376,14,931,2023-07-20 13:20:35,23000,wine number 5376,1
5377,14,935,2023-07-20 13:20:35,35000,wine number 5377,1
5378,14,939,2023-07-20 13:20:35,25000,wine number 5378,1
5379,14,941,2023-07-20 13:20:35,27000,wine number 5379,1
5380,14,954,2023-07-20 13:20:35,32000,wine number 5380,1
5381,14,957,2023-07-20 13:20:35,20000,wine number 5381,1
5382,14,966,2023-07-20 13:20:35,32000,wine number 5382,1
5383,14,967,2023-07-20 13:20:35,18000,wine number 5383,1
5384,14,970,2023-07-20 13:20:35,25000,wine number 5384,1
5385,14,971,2023-07-20 13:20:35,30000,wine number 5385,1
5386,14,977,2023-07-20 13:20:35,25000,wine number 5386,1
5387,14,978,2023-07-20 13:20:35,18000,wine number 5387,1
5388,14,982,2023-07-20 13:20:35,28000,wine number 5388,1
5389,14,985,2023-07-20 13:20:35,18000,wine number 5389,1
5390,14,987,2023-07-20 13:20:35,22000,wine number 5390,1
5391,14,993,2023-07-20 13:20:35,30000,wine number 5391,1
5392,14,997,2023-07-20 13:20:35,35000,wine number 5392,1
5393,14,999,2023-07-20 13:20:35,22000,wine number 5393,1
5394,14,1001,2023-07-20 13:20:35,35000,wine number 5394,1
5395,14,1002,2023-07-20 13:20:35,37000,wine number 5395,1
5396,14,1006,2023-07-20 13:20:35,25000,wine number 5396,1
5397,14,1007,2023-07-20 13:20:35,27000,wine number 5397,1
5398,14,1009,2023-07-20 13:20:35,27000,wine number 5398,1
5399,14,1011,2023-07-20 13:20:35,28000,wine number 5399,1
5400,14,1018,2023-07-20 13:20:35,35000,wine number 5400,1
5401,14,1029,2023-07-20 13:20:35,22000,wine number 5401,1
5402,14,1031,2023-07-20 13:20:35,20000,wine number 5402,1
5403,14,1037,2023-07-20 13:20:35,18000,wine number 5403,1
5404,14,1043,2023-07-20 13:20:35,20000,wine number 5404,1
5405,14,1045,2023-07-20 13:20:35,35000,wine number 5405,1
5406,14,1046,2023-07-20 13:20:35,32000,wine number 5406,1
5407,14,1050,2023-07-20 13:20:35,27000,wine number 5407,1
5408,14,1051,2023-07-20 13:20:35,37000,wine number 5408,1
5409,14,1054,2023-07-20 13:20:35,37000,wine number 5409,1
5410,14,1062,2023-07-20 13:20:35,28000,wine number 5410,1
5411,14,1065,2023-07-20 13:20:35,32000,wine number 5411,1
5412,14,1066,2023-07-20 13:20:35,18000,wine number 5412,1
5413,14,1069,2023-07-20 13:20:35,32000,wine number 5413,1
5414,14,1073,2023-07-20 13:20:35,35000,wine number 5414,1
5415,14,1085,2023-07-20 13:20:35,28000,wine number 5415,1
5416,14,1093,2023-07-20 13:20:35,37000,wine number 5416,1
5417,14,1098,2023-07-20 13:20:35,18000,wine number 5417,1
5418,14,1110,2023-07-20 13:20:35,27000,wine number 5418,1
5419,14,1111,2023-07-20 13:20:35,18000,wine number 5419,1
5420,14,1121,2023-07-20 13:20:35,32000,wine number 5420,1
5421,14,1123,2023-07-20 13:20:35,23000,wine number 5421,1
5422,14,1126,2023-07-20 13:20:35,27000,wine number 5422,1
5423,14,1135,2023-07-20 13:20:35,32000,wine number 5423,1
5424,14,1139,2023-07-20 13:20:35,35000,wine number 5424,1
5425,14,1141,2023-07-20 13:20:35,20000,wine number 5425,1
5426,14,1149,2023-07-20 13:20:35,22000,wine number 5426,1
5427,14,1151,2023-07-20 13:20:35,25000,wine number 5427,1
5428,14,1155,2023-07-20 13:20:35,32000,wine number 5428,1
5429,14,1158,2023-07-20 13:20:35,35000,wine number 5429,1
5430,14,1159,2023-07-20 13:20:35,22000,wine number 5430,1
5431,14,1166,2023-07-20 13:20:35,18000,wine number 5431,1
5432,14,1167,2023-07-20 13:20:35,28000,wine number 5432,1
5433,14,1171,2023-07-20 13:20:35,37000,wine number 5433,1
5434,14,1178,2023-07-20 13:20:35,32000,wine number 5434,1
5435,14,1187,2023-07-20 13:20:35,23000,wine number 5435,1
5436,14,1191,2023-07-20 13:20:35,23000,wine number 5436,1
5437,14,1193,2023-07-20 13:20:35,20000,wine number 5437,1
5438,14,1194,2023-07-20 13:20:35,22000,wine number 5438,1
5439,14,1199,2023-07-20 13:20:35,23000,wine number 5439,1
5440,14,1210,2023-07-20 13:20:35,28000,wine number 5440,1
5441,14,1218,2023-07-20 13:20:35,18000,wine number 5441,1
5442,14,1221,2023-07-20 13:20:35,27000,wine number 5442,1
5443,14,1222,2023-07-20 13:20:35,22000,wine number 5443,1
5444,14,1223,2023-07-20 13:20:35,18000,wine number 5444,1
5445,14,1225,2023-07-20 13:20:35,32000,wine number 5445,1
5446,14,1238,2023-07-20 13:20:35,25000,wine number 5446,1
5447,14,1239,2023-07-20 13:20:35,35000,wine number 5447,1
5448,14,1241,2023-07-20 13:20:35,37000,wine number 5448,1
5449,14,1249,2023-07-20 13:20:35,32000,wine number 5449,1
5450,14,1250,2023-07-20 13:20:35,35000,wine number 5450,1
5451,14,1255,2023-07-20 13:20:35,23000,wine number 5451,1
5452,14,1261,2023-07-20 13:20:35,22000,wine number 5452,1
5453,14,1263,2023-07-20 13:20:35,32000,wine number 5453,1
5454,14,1269,2023-07-20 13:20:35,37000,wine number 5454,1
5455,14,1271,2023-07-20 13:20:35,18000,wine number 5455,1
5456,14,1277,2023-07-20 13:20:35,28000,wine number 5456,1
5457,14,1278,2023-07-20 13:20:35,23000,wine number 5457,1
5458,14,1281,2023-07-20 13:20:35,18000,wine number 5458,1
5459,14,1305,2023-07-20 13:20:35,28000,wine number 5459,1
5460,14,1306,2023-07-20 13:20:35,25000,wine number 5460,1
5461,14,1307,2023-07-20 13:20:35,23000,wine number 5461,1
5462,14,1309,2023-07-20 13:20:35,28000,wine number 5462,1
5463,14,1310,2023-07-20 13:20:35,27000,wine number 5463,1
5464,14,1313,2023-07-20 13:20:35,27000,wine number 5464,1
5465,14,1317,2023-07-20 13:20:35,27000,wine number 5465,1
5466,14,1322,2023-07-20 13:20:35,25000,wine number 5466,1
5467,14,1323,2023-07-20 13:20:35,30000,wine number 5467,1
5468,14,1325,2023-07-20 13:20:35,20000,wine number 5468,1
5469,14,1326,2023-07-20 13:20:35,20000,wine number 5469,1
5470,14,1327,2023-07-20 13:20:35,27000,wine number 5470,1
5471,14,1331,2023-07-20 13:20:35,32000,wine number 5471,1
5472,14,1334,2023-07-20 13:20:35,32000,wine number 5472,1
5473,14,1335,2023-07-20 13:20:35,33000,wine number 5473,1
5474,14,1337,2023-07-20 13:20:35,25000,wine number 5474,1
5475,14,1338,2023-07-20 13:20:35,22000,wine number 5475,1
5476,14,1343,2023-07-20 13:20:35,25000,wine number 5476,1
5477,14,1345,2023-07-20 13:20:35,23000,wine number 5477,1
5478,14,1346,2023-07-20 13:20:35,33000,wine number 5478,1
5479,14,1347,2023-07-20 13:20:35,18000,wine number 5479,1
5480,14,1349,2023-07-20 13:20:35,33000,wine number 5480,1
5481,14,1350,2023-07-20 13:20:35,25000,wine number 5481,1
5482,14,1351,2023-07-20 13:20:35,28000,wine number 5482,1
5483,14,1359,2023-07-20 13:20:35,18000,wine number 5483,1
5484,14,1361,2023-07-20 13:20:35,32000,wine number 5484,1
5485,14,1363,2023-07-20 13:20:35,32000,wine number 5485,1
5486,14,1365,2023-07-20 13:20:35,28000,wine number 5486,1
5487,14,1374,2023-07-20 13:20:35,30000,wine number 5487,1
5488,14,1375,2023-07-20 13:20:35,28000,wine number 5488,1
5489,14,1378,2023-07-20 13:20:35,32000,wine number 5489,1
5490,14,1379,2023-07-20 13:20:35,32000,wine number 5490,1
5491,14,1383,2023-07-20 13:20:35,25000,wine number 5491,1
5492,15,1,2023-07-20 13:20:35,33000,wine number 5492,1
5493,15,5,2023-07-20 13:20:35,22000,wine number 5493,1
5494,15,7,2023-07-20 13:20:35,32000,wine number 5494,1
5495,15,9,2023-07-20 13:20:35,23000,wine number 5495,1
5496,15,11,2023-07-20 13:20:35,27000,wine number 5496,1
5497,15,14,2023-07-20 13:20:35,25000,wine number 5497,1
5498,15,15,2023-07-20 13:20:35,30000,wine number 5498,1
5499,15,18,2023-07-20 13:20:35,20000,wine number 5499,1
5500,15,19,2023-07-20 13:20:35,25000,wine number 5500,1
5501,15,25,2023-07-20 13:20:35,20000,wine number 5501,1
5502,15,26,2023-07-20 13:20:35,33000,wine number 5502,1
5503,15,39,2023-07-20 13:20:35,22000,wine number 5503,1
